DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2022-01-17T00:00:30     25.96     38.58     24.61     37.45     19.83     28.81     23.60     23.51      4.06     20.96     81.32      3.61     19.02     24.46     18.98     21.36     22.92     21.48      6.69      7.76     31.60     27.99     36.41     39.06     33.45     34.28     26.87     33.99     17.87     21.94    -52.57    -52.57    -39.82    -54.24     28.88     20.50      6.42     -2.85     22.70      2.43      2.92     18.30     17.57     85.36     30.51     26.85     26.12    -56.00    -56.83    -56.00    -57.00
2022-01-17T00:01:30     25.97     38.25     24.48     37.28     19.77     28.63     23.45     23.05      4.01     20.95     80.75      3.57     18.99     24.12     18.97     21.33     22.86     21.45      6.57      7.75     31.49     27.77     36.30     38.94     33.34     34.17     26.05     33.98     17.82     21.76    -52.57    -53.47    -39.82    -54.24     28.72     19.93      6.26     -3.10     22.70      2.19      2.92     18.47     17.57     85.12     30.43     26.60     26.77    -56.00    -57.00    -56.00    -57.00
2022-01-17T00:02:30     26.02     38.02     24.33     37.06     19.71     28.47     23.30     22.63      3.97     20.95     80.16      3.53     19.01     23.77     19.02     21.33     22.82     21.46      6.44      7.75     31.36     27.59     36.16     38.82     33.31     34.05     26.93     33.95     17.74     21.53    -52.87    -53.47    -39.82    -54.24     28.48     19.52      6.18     -3.26     22.62      2.19      2.92     18.30     17.57     84.63     30.27     26.60     26.44    -56.08    -57.00    -56.00    -57.00
2022-01-17T00:03:30     25.99     37.77     24.20     36.84     19.64     28.33     23.15     22.20      3.93     20.95     79.54      3.48     19.01     23.46     19.00     21.31     22.77     21.47      6.30      7.75     31.19     27.38     36.03     38.71     33.22     33.93     26.16     33.89     17.67     21.34    -53.17    -53.78    -39.82    -54.24     28.31     19.04      6.02     -3.51     22.62      2.19      2.84     18.55     17.65     83.98     30.10     26.60     26.77    -56.67    -57.00    -56.00    -57.00
2022-01-17T00:04:30     25.98     37.53     24.04     36.64     19.57     28.21     23.05     21.77      3.89     20.95     78.82      3.44     19.03     23.11     18.98     21.28     22.70     21.47      6.35      7.74     31.07     27.21     35.91     38.57     33.16     33.83     26.91     33.82     17.60     21.12    -52.87    -53.78    -39.82    -54.24     28.07     18.63      6.83     -3.67     22.45      2.19      2.84     18.39     17.57     83.16     30.02     26.60     26.93    -57.00    -57.00    -56.00    -57.00
2022-01-17T00:05:30     25.97     37.40     23.90     36.54     19.52     28.03     23.29     21.39      3.84     20.96     77.75      3.40     18.99     22.80     19.01     21.26     22.65     21.46      6.83      7.74     31.00     27.10     35.77     38.49     33.11     33.71     26.80     33.61     17.52     20.90    -53.47    -53.47    -39.82    -54.24     27.99     18.22      6.34     -3.51     22.45      2.11      2.68     18.39     17.57     82.27     30.02     26.60     26.93    -57.00    -57.00    -56.08    -57.00
2022-01-17T00:06:30     25.95     37.46     23.77     36.45     19.46     27.88     23.50     21.06      3.80     20.97     76.90      3.35     19.06     22.53     19.00     21.25     22.60     21.50      6.29      7.73     30.96     27.10     35.64     38.46     33.09     33.61     26.83     32.92     17.49     20.71    -52.87    -55.59    -39.82    -54.24     27.83     17.90      5.93     -3.42     22.45      2.03      2.68     18.30     17.57     81.29     30.10     26.60     26.85    -57.00    -57.17    -56.50    -57.50
2022-01-17T00:07:30     25.98     37.54     23.61     36.41     19.43     27.77     23.65     20.81      3.76     20.96     76.07      3.31     18.99     22.28     19.01     21.22     22.56     21.46      6.00      7.72     30.92     27.16     35.52     38.41     32.97     33.47     26.83     32.51     17.43     20.48    -54.38    -54.08    -39.82    -54.24     27.74     17.65      5.69     -3.42     22.45      1.95      2.68     18.30     17.57     80.56     30.10     26.44     26.85    -57.00    -57.67    -57.00    -57.92
2022-01-17T00:08:30     25.97     37.69     23.49     36.40     19.41     27.65     23.79     20.62      3.71     20.96     75.26      3.27     19.00     22.11     19.01     21.20     22.51     21.41      5.81      7.72     30.89     27.23     35.48     38.31     32.89     33.43     26.81     32.17     17.42     20.28    -54.99    -54.99    -39.82    -54.24     27.83     17.49      5.61     -3.42     22.37      1.95      2.68     18.39     17.57     79.58     30.27     26.44     26.85    -57.00    -58.00    -57.00    -58.00
2022-01-17T00:09:30     25.96     37.80     23.38     36.38     19.40     27.57     23.90     20.47      3.67     20.96     74.51      3.23     18.99     21.96     19.05     21.19     22.47     21.42      5.71      7.73     30.84     27.30     35.35     38.32     32.80     33.34     26.79     31.93     17.41     20.10    -54.99    -55.59    -39.82    -54.24     27.74     17.33      5.45     -3.42     22.37      1.95      2.68     18.39     17.57     78.61     30.27     26.44     26.85    -57.17    -58.00    -57.00    -58.00
2022-01-17T00:10:30     25.98     37.89     23.27     36.40     19.38     27.48     24.00     20.39      3.63     20.96     73.50      3.18     19.05     21.84     19.00     21.17     22.47     21.43      5.65      7.73     30.80     27.37     35.29     38.26     32.70     33.29     26.76     31.77     17.40     19.93    -54.99    -55.59    -39.82    -54.24     27.74     17.33      5.36     -3.42     22.21      1.95      2.43     18.47     17.57     77.39     30.27     26.36     26.85    -57.75    -58.00    -57.00    -58.00
2022-01-17T00:11:30     25.97     38.02     23.14     36.41     19.38     27.42     24.10     20.33      3.59     20.96     72.55      3.14     19.00     21.76     19.02     21.15     22.45     21.44      5.61      7.72     30.79     27.44     35.21     38.21     32.64     33.27     26.74     31.63     17.41     19.77    -54.99    -55.59    -39.82    -54.24     27.83     17.33      5.36     -3.42     22.21      1.70      2.43     18.55     17.57     75.92     30.27     26.36     26.85    -58.00    -58.00    -57.00    -58.00
2022-01-17T00:12:30     25.98     38.10     23.04     36.43     19.37     27.39     24.18     20.32      3.53     20.97     71.41      3.10     19.07     21.69     19.01     21.15     22.41     21.45      5.61      7.73     30.76     27.51     35.20     38.19     32.55     33.22     26.73     31.52     17.43     19.63    -55.59    -56.20    -39.82    -54.24     27.83     17.33      5.36     -3.34     22.21      1.70      2.43     18.47     17.65     74.62     30.35     26.36     26.85    -58.00    -58.00    -57.17    -58.00
2022-01-17T00:13:30     25.97     38.19     22.96     36.44     19.35     27.37     24.26     20.34      3.49     20.97     70.45      3.06     19.01     21.66     19.02     21.14     22.40     21.45      5.65      7.73     30.77     27.60     35.15     38.15     32.47     33.16     26.71     31.41     17.44     19.53    -56.20    -56.20    -39.82    -54.24     27.74     17.41      5.61     -3.26     22.21      1.70      2.43     18.39     17.57     73.56     30.43     26.36     26.85    -58.00    -58.25    -57.83    -58.25
2022-01-17T00:14:30     25.96     38.28     22.90     36.46     19.34     27.36     24.33     20.40      3.44     20.97     69.76      3.01     19.01     21.66     18.97     21.13     22.38     21.44      5.70      7.73     30.77     27.68     35.13     38.15     32.40     33.16     26.65     31.31     17.45     19.42    -56.20    -56.20    -39.82    -54.24     27.83     17.57      5.61     -3.18     22.21      1.70      2.43     18.55     17.57     72.58     30.51     26.36     26.85    -58.00    -58.83    -58.00    -58.83
2022-01-17T00:15:30     25.97     38.36     22.83     36.52     19.33     27.34     24.41     20.45      3.41     20.95     69.20      2.97     19.02     21.69     19.01     21.12     22.38     21.46      5.76      7.73     30.75     27.74     35.12     38.13     32.32     33.13     26.61     31.22     17.49     19.34    -56.20    -56.20    -39.82    -54.24     27.83     17.73      5.61     -3.18     22.21      1.70      2.27     18.39     17.57     71.85     30.51     26.36     26.85    -58.00    -59.00    -58.00    -59.00
2022-01-17T00:16:30     25.96     38.49     22.77     36.56     19.32     27.33     24.47     20.53      3.36     20.98     68.62      2.94     18.99     21.74     18.97     21.11     22.38     21.46      5.84      7.73     30.77     27.80     35.12     38.11     32.23     33.13     26.63     31.17     17.52     19.28    -56.20    -56.20    -39.82    -54.24     27.83     17.82      5.69     -3.18     22.21      1.62      2.19     18.55     17.65     71.12     30.51     26.36     26.69    -58.25    -59.00    -58.00    -59.00
2022-01-17T00:17:30     25.97     38.54     22.72     36.61     19.31     27.35     24.55     20.63      3.32     20.96     68.39      2.89     19.03     21.79     19.05     21.10     22.34     21.40      5.93      7.73     30.79     27.84     35.09     38.13     32.17     33.12     26.60     31.08     17.56     19.23    -56.20    -56.20    -44.63    -54.24     27.83     18.06      5.85     -3.18     22.13      1.46      2.19     18.47     17.57     70.55     30.59     26.36     26.77    -58.67    -59.00    -58.00    -59.00
2022-01-17T00:18:30     25.97     38.63     22.69     36.64     19.30     27.36     24.61     20.77      3.28     20.96     68.08      2.85     19.03     21.88     18.99     21.10     22.35     21.41      6.03      7.74     30.84     27.88     35.10     38.13     32.14     33.12     26.60     31.05     17.61     19.21    -56.20    -56.20    -49.43    -54.24     27.83     18.14      6.02     -3.18     22.13      1.46      2.19     18.55     17.73     70.14     30.76     26.36     26.85    -59.00    -59.00    -58.00    -59.00
2022-01-17T00:19:30     25.98     38.70     22.66     36.69     19.30     27.37     24.65     20.89      3.24     20.98     67.90      2.82     19.04     21.94     19.00     21.10     22.36     21.44      6.14      7.74     30.86     27.92     35.09     38.15     32.08     33.12     26.60     31.01     17.65     19.19    -56.20    -56.20    -39.82    -54.24     27.83     18.39      6.10     -3.18     22.05      1.46      2.19     18.55     17.73     69.82     30.76     26.28     26.85    -59.00    -59.00    -58.00    -59.00
2022-01-17T00:20:30     26.01     38.76     22.66     36.77     19.29     27.39     24.70     21.04      3.21     20.97     67.72      2.79     19.00     22.02     19.03     21.10     22.34     21.46      6.26      7.74     30.91     27.95     35.11     38.12     32.08     33.13     26.60     30.97     17.71     19.18    -56.20    -56.20    -44.63    -54.24     27.83     18.55      6.18     -3.18     22.13      1.46      2.19     18.39     17.57     69.57     30.76     26.36     26.77    -59.00    -59.17    -58.58    -59.50
2022-01-17T00:21:30     25.96     38.83     22.66     36.82     19.29     27.43     24.76     21.18      3.17     20.95     67.70      2.76     19.03     22.13     19.02     21.09     22.35     21.45      6.39      7.74     30.99     28.01     35.12     38.15     32.06     33.14     26.59     30.95     17.77     19.19    -56.20    -56.20    -44.63    -54.24     27.83     18.79      6.34     -3.18     21.97      1.46      2.19     18.55     17.82     69.41     30.76     26.36     26.85    -59.00    -59.58    -58.92    -60.00
2022-01-17T00:22:30     25.98     38.85     22.66     36.85     19.28     27.47     24.83     21.34      3.14     20.98     67.75      2.73     19.01     22.24     19.04     21.08     22.36     21.46      6.52      7.74     31.00     28.04     35.15     38.21     32.05     33.16     26.60     30.93     17.84     19.22    -56.20    -56.20    -44.63    -54.24     27.83     19.04      6.42     -3.18     21.97      1.46      2.11     18.39     17.57     69.33     31.00     26.36     26.85    -59.00    -59.92    -59.00    -60.00
2022-01-17T00:23:30     25.97     38.92     22.66     36.93     19.28     27.49     24.88     21.50      3.12     20.94     67.83      2.70     19.00     22.36     18.99     21.08     22.34     21.49      6.65      7.74     31.07     28.09     35.18     38.22     32.05     33.20     26.61     30.93     17.86     19.25    -56.20    -56.20    -49.43    -54.24     27.91     19.28      6.59     -3.18     21.97      1.38      2.11     18.55     17.57     69.33     31.00     26.20     26.77    -59.08    -60.00    -59.00    -60.00
2022-01-17T00:24:30     25.95     38.99     22.67     36.98     19.28     27.54     24.94     21.66      3.08     20.97     67.93      2.68     19.05     22.47     19.00     21.10     22.36     21.48      6.78      7.75     31.15     28.14     35.19     38.28     32.04     33.23     26.61     30.92     17.94     19.32    -56.20    -56.20    -44.63    -54.24     27.83     19.44      6.75     -3.10     22.21      1.38      2.03     18.55     17.65     69.33     31.00     26.12     26.85    -59.42    -60.00    -59.00    -60.00
2022-01-17T00:25:30     25.96     39.07     22.69     37.05     19.27     27.58     24.99     21.84      3.06     20.97     68.16      2.66     19.05     22.61     18.98     21.09     22.35     21.47      6.91      7.75     31.21     28.17     35.22     38.34     32.06     33.25     26.63     30.94     17.99     19.37    -56.20    -56.20    -49.43    -54.24     28.07     19.61      6.83     -3.18     22.05      1.30      2.03     18.55     17.65     69.33     31.24     26.28     26.85    -59.67    -60.00    -59.00    -60.00
2022-01-17T00:26:30     26.00     39.11     22.70     37.11     19.28     27.63     25.02     21.98      3.03     20.99     68.36      2.65     19.06     22.69     19.02     21.09     22.36     21.44      7.04      7.75     31.28     28.19     35.22     38.41     32.05     33.29     26.61     30.93     18.03     19.42    -56.20    -56.20    -49.43    -54.24     28.07     19.85      7.07     -3.10     22.05      1.38      1.95     18.47     17.65     69.57     31.24     26.36     26.85    -60.00    -60.00    -59.00    -60.00
