DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2022-02-14T00:00:30     34.07     50.64     33.28     48.34     27.98     37.73     29.61     34.88      3.71     22.02     97.80      3.28     19.00     34.96     18.99     22.26     25.81     21.78     15.16      6.99     34.30     37.73     39.00     41.19     35.61     36.95     34.74     34.49     23.94     30.19    -56.20    -56.50    -44.63    -54.24     37.10     32.30     15.13      6.83     24.65      1.95      2.68     18.30     17.41    100.58     34.17     35.15     34.91    -58.00    -59.00    -58.00    -59.00
2022-02-14T00:01:30     34.06     50.60     33.28     48.34     27.97     37.73     29.61     34.89      3.71     22.02     97.37      3.29     19.01     34.97     19.01     22.26     25.82     21.79     15.17      7.00     34.24     37.73     38.93     41.16     35.57     36.93     34.73     34.46     23.96     30.20    -56.20    -57.10    -49.43    -54.24     37.10     32.22     15.13      6.83     24.65      1.95      2.68     18.30     17.41    100.34     34.17     35.15     34.91    -58.08    -59.00    -58.00    -59.00
2022-02-14T00:02:30     34.05     50.64     33.28     48.33     27.97     37.70     29.60     34.82      3.70     22.01     97.58      3.28     19.00     34.95     19.02     22.25     25.83     21.79     15.17      6.99     34.21     37.74     38.88     41.12     35.50     36.86     34.71     34.44     23.97     30.19    -56.20    -56.50    -44.63    -54.24     37.10     32.22     15.13      6.83     24.65      1.95      2.68     18.30     17.49    100.34     34.17     35.15     34.91    -58.17    -59.00    -58.00    -59.00
2022-02-14T00:03:30     34.04     50.62     33.27     48.35     27.97     37.73     29.61     34.79      3.69     22.03     97.23      3.27     19.03     34.90     19.01     22.25     25.84     21.81     15.18      7.00     34.16     37.74     38.86     41.10     35.47     36.84     34.70     34.40     23.99     30.19    -56.20    -57.40    -49.43    -54.24     37.10     32.22     15.13      6.83     24.65      1.95      2.68     18.39     17.41    100.34     34.17     35.15     34.91    -58.17    -59.00    -58.00    -59.00
2022-02-14T00:04:30     34.05     50.64     33.23     48.34     27.95     37.73     29.60     34.72      3.68     22.01     97.37      3.26     19.09     34.87     18.97     22.25     25.84     21.81     15.17      6.99     34.12     37.79     38.79     41.00     35.40     36.77     34.70     34.32     23.99     30.21    -56.20    -56.20    -39.82    -54.24     37.10     32.22     15.13      6.67     24.65      1.95      2.68     18.30     17.49    100.34     34.17     35.15     34.91    -58.42    -59.00    -58.00    -59.00
2022-02-14T00:05:30     34.05     50.61     33.23     48.34     27.96     37.71     29.60     34.68      3.67     22.03     97.16      3.24     19.05     34.87     18.99     22.26     25.83     21.81     15.16      6.99     34.07     37.79     38.77     40.98     35.36     36.73     34.67     34.26     24.01     30.19    -56.50    -57.40    -49.43    -54.24     37.10     32.22     15.13      6.83     24.65      1.95      2.68     18.30     17.33    100.09     33.93     35.15     34.91    -58.42    -59.00    -58.00    -59.00
2022-02-14T00:06:30     34.06     50.64     33.24     48.35     27.95     37.71     29.59     34.65      3.65     22.02     96.95      3.22     19.02     34.81     19.00     22.26     25.84     21.80     15.16      6.99     34.01     37.78     38.73     40.92     35.30     36.69     34.65     34.22     24.03     30.19    -56.20    -56.20    -39.82    -54.24     37.10     32.06     15.13      6.67     24.65      1.95      2.68     18.30     17.41    100.09     33.93     35.15     34.91    -58.75    -59.00    -58.00    -59.00
2022-02-14T00:07:30     34.01     50.60     33.20     48.35     27.94     37.70     29.59     34.60      3.64     22.02     96.95      3.20     18.98     34.78     19.02     22.26     25.84     21.81     15.14      6.99     33.97     37.74     38.65     40.90     35.28     36.64     34.68     34.18     24.04     30.18    -56.20    -57.10    -39.82    -54.24     37.10     31.98     15.13      6.59     24.65      1.95      2.68     18.30     17.41    100.09     33.93     35.15     34.91    -58.92    -59.00    -58.00    -59.00
2022-02-14T00:08:30     34.05     50.62     33.20     48.39     27.95     37.69     29.59     34.58      3.63     22.02     97.03      3.19     19.01     34.78     19.01     22.25     25.86     21.79     15.11      6.99     33.93     37.76     38.65     40.84     35.22     36.62     34.65     34.15     24.05     30.18    -56.50    -57.40    -39.82    -54.24     37.18     31.98     15.13      6.59     24.65      1.95      2.52     18.30     17.49    100.01     33.93     35.15     34.91    -59.00    -59.00    -58.00    -59.00
2022-02-14T00:09:30     34.01     50.61     33.16     48.36     27.95     37.68     29.60     34.53      3.61     22.03     97.02      3.17     19.03     34.75     19.00     22.24     25.85     21.79     15.10      6.99     33.91     37.76     38.60     40.82     35.20     36.57     34.64     34.09     24.08     30.16    -56.50    -57.10    -39.82    -54.24     37.10     31.98     15.13      6.42     24.65      1.78      2.52     18.30     17.33     99.85     33.93     35.15     34.91    -59.00    -59.00    -58.00    -59.00
