DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2022-09-28T00:00:30     32.73     49.13     31.67     46.45     26.01     35.20     28.32     32.86      1.10     20.99     95.07      0.89     19.01     33.15     18.99     22.13     24.97     21.46     12.28      6.61     33.56     36.03     38.12     40.37     34.63     36.08     33.47     33.56     22.22     28.46    -59.82    -59.82    -54.24    -54.24     36.13     30.27     12.20      3.17     23.67     -0.49      0.24     18.30     17.33     97.65     33.44     33.60     33.68    -62.25    -63.00    -62.00    -63.00
2022-09-28T00:01:30     32.74     49.12     31.66     46.43     26.00     35.20     28.31     32.89      1.10     20.97     95.20      0.89     18.98     33.13     18.99     22.12     24.98     21.49     12.34      6.60     33.53     36.07     38.09     40.28     34.60     36.09     33.48     33.55     22.21     28.46    -59.82    -59.82    -54.24    -54.24     36.13     30.27     12.20      3.41     23.67     -0.49      0.24     18.30     17.33     97.65     33.20     33.60     33.68    -62.08    -63.00    -62.00    -63.00
2022-09-28T00:02:30     32.72     49.16     31.66     46.39     26.01     35.20     28.32     32.87      1.10     20.98     95.07      0.89     19.01     33.13     18.99     22.12     24.99     21.50     12.39      6.60     33.47     36.08     38.04     40.27     34.59     36.03     33.45     33.53     22.21     28.45    -59.82    -59.82    -54.24    -54.24     36.13     30.27     12.20      3.41     23.67     -0.49      0.24     18.30     17.33     97.65     33.20     33.60     33.68    -62.08    -63.00    -62.00    -63.00
2022-09-28T00:03:30     32.75     49.20     31.66     46.46     25.99     35.20     28.32     32.87      1.09     20.99     95.27      0.89     19.05     33.09     18.99     22.13     25.00     21.49     12.43      6.60     33.40     36.08     38.01     40.23     34.55     35.99     33.43     33.50     22.20     28.44    -59.82    -59.82    -54.24    -54.24     36.13     30.27     12.20      3.49     23.67     -0.49      0.24     18.39     17.33     97.65     33.20     33.68     33.68    -62.00    -63.00    -62.00    -63.00
2022-09-28T00:04:30     32.73     49.16     31.64     46.40     26.00     35.20     28.29     32.88      1.10     20.98     95.20      0.89     18.99     33.08     18.99     22.11     25.01     21.47     12.47      6.60     33.36     36.07     37.97     40.16     34.54     35.96     33.42     33.45     22.21     28.44    -59.82    -61.03    -49.43    -54.24     36.13     30.19     12.36      3.66     23.67     -0.49      0.24     18.30     17.33     97.49     33.20     33.60     33.68    -62.00    -63.00    -62.00    -63.00
2022-09-28T00:05:30     32.72     49.21     31.63     46.43     26.00     35.15     28.31     32.88      1.09     20.98     95.14      0.88     19.07     33.07     19.02     22.11     25.01     21.50     12.51      6.59     33.34     36.11     37.95     40.11     34.50     35.94     33.42     33.41     22.20     28.41    -59.82    -59.82    -49.38    -54.24     36.13     30.27     12.44      3.82     23.67     -0.49      0.24     18.30     17.33     97.49     33.20     33.60     33.68    -62.00    -63.00    -62.00    -63.00
2022-09-28T00:06:30     32.74     49.16     31.64     46.40     26.01     35.15     28.32     32.87      1.09     20.98     95.01      0.88     19.01     33.08     18.96     22.12     25.00     21.47     12.54      6.59     33.26     36.10     37.90     40.07     34.47     35.90     33.41     33.37     22.19     28.41    -59.82    -59.82    -54.24    -54.24     36.13     30.27     12.44      3.90     23.67     -0.49      0.24     18.30     17.33     97.41     33.03     33.68     33.68    -62.08    -63.00    -62.00    -63.00
2022-09-28T00:07:30     32.69     49.20     31.61     46.40     25.98     35.15     28.31     32.91      1.09     20.98     94.94      0.87     19.04     33.07     18.99     22.11     25.01     21.46     12.57      6.59     33.23     36.11     37.85     40.05     34.45     35.85     33.41     33.35     22.20     28.39    -59.82    -59.82    -54.24    -54.24     36.13     30.27     12.44      4.14     23.67     -0.49      0.24     18.30     17.41     97.41     33.03     33.52     33.68    -62.00    -63.00    -62.00    -63.00
2022-09-28T00:08:30     32.69     49.14     31.60     46.38     26.00     35.13     28.32     32.88      1.08     20.99     95.01      0.87     19.00     33.06     19.04     22.11     25.01     21.47     12.60      6.59     33.17     36.12     37.82     39.98     34.39     35.83     33.40     33.31     22.20     28.41    -59.82    -61.03    -54.24    -54.24     36.13     30.27     12.44      4.39     23.67     -0.49      0.24     18.30     17.33     97.41     32.95     33.60     33.60    -62.00    -63.00    -62.00    -63.00
2022-09-28T00:09:30     32.69     49.13     31.59     46.38     26.00     35.12     28.32     32.86      1.08     20.99     95.01      0.86     19.01     33.04     19.00     22.11     25.02     21.48     12.66      6.57     33.15     36.12     37.79     39.94     34.34     35.74     33.37     33.28     22.20     28.38    -59.82    -59.82    -54.24    -54.24     36.13     30.27     12.44      4.47     23.67     -0.49      0.24     18.30     17.33     97.41     32.95     33.52     33.60    -62.00    -63.00    -62.00    -63.00
2022-09-28T00:10:30     32.69     49.21     31.58     46.43     26.01     35.11     28.32     32.91      1.08     21.00     95.07      0.86     19.06     33.05     18.99     22.11     25.04     21.49     12.71      6.58     33.09     36.14     37.73     39.90     34.29     35.73     33.36     33.25     22.20     28.37    -59.82    -59.82    -54.24    -54.24     36.13     30.27     12.61      4.63     23.67     -0.49      0.24     18.30     17.33     97.32     32.95     33.60     33.52    -62.00    -63.00    -62.00    -63.00
2022-09-28T00:11:30     32.69     49.15     31.58     46.40     25.98     35.11     28.32     32.90      1.07     20.99     94.68      0.85     19.04     33.04     19.00     22.11     25.05     21.51     12.75      6.57     33.06     36.15     37.66     39.85     34.28     35.70     33.35     33.17     22.23     28.37    -59.82    -59.82    -54.24    -54.24     36.13     30.27     12.69      4.79     23.67     -0.58      0.24     18.30     17.33     97.16     32.95     33.60     33.60    -62.00    -63.00    -62.00    -63.00
2022-09-28T00:12:30     32.69     49.16     31.57     46.36     25.98     35.11     28.32     32.90      1.06     20.96     94.62      0.85     19.00     33.02     18.99     22.10     25.05     21.49     12.79      6.57     33.01     36.17     37.61     39.76     34.22     35.63     33.36     33.15     22.23     28.37    -59.82    -59.82    -54.24    -54.24     36.13     30.27     12.69      4.88     23.67     -0.58      0.24     18.30     17.33     97.16     32.87     33.60     33.60    -62.08    -63.00    -62.00    -63.00
2022-09-28T00:13:30     32.69     49.15     31.57     46.37     25.99     35.11     28.32     32.88      1.06     20.97     94.56      0.84     19.02     33.00     18.98     22.09     25.04     21.47     12.83      6.56     32.94     36.17     37.56     39.72     34.16     35.59     33.34     33.09     22.25     28.38    -59.82    -62.24    -44.63    -54.24     36.13     30.27     12.69      4.88     23.67     -0.58      0.24     18.30     17.33     97.16     32.71     33.60     33.60    -62.00    -63.00    -62.00    -63.00
2022-09-28T00:14:30     32.66     49.15     31.54     46.39     25.99     35.07     28.31     32.87      1.05     20.98     94.36      0.83     18.99     33.01     19.01     22.09     25.05     21.47     12.87      6.56     32.87     36.19     37.53     39.69     34.14     35.51     33.34     33.06     22.24     28.37    -59.82    -59.82    -44.63    -54.24     36.13     30.27     12.69      4.96     23.67     -0.58      0.24     18.30     17.33     97.08     32.71     33.68     33.44    -62.00    -63.00    -62.00    -63.00
2022-09-28T00:15:30     32.67     49.19     31.54     46.39     25.99     35.09     28.33     32.85      1.02     20.96     94.62      0.82     18.98     32.96     18.99     22.09     25.05     21.51     12.91      6.55     32.82     36.18     37.48     39.66     34.10     35.47     33.33     33.00     22.27     28.38    -59.82    -61.03    -49.43    -54.24     36.21     30.27     12.69      5.12     23.67     -0.58      0.24     18.30     17.33     97.08     32.71     33.68     33.44    -62.00    -63.00    -62.00    -63.00
2022-09-28T00:16:30     32.66     49.23     31.54     46.43     25.97     35.07     28.33     32.85      1.02     20.96     94.49      0.80     19.02     32.97     18.99     22.09     25.06     21.51     12.93      6.55     32.80     36.20     37.44     39.62     34.06     35.41     33.31     32.96     22.26     28.39    -59.82    -59.82    -54.24    -54.24     36.13     30.27     12.85      5.12     23.67     -0.66      0.24     18.30     17.33     96.92     32.71     33.68     33.44    -62.08    -63.00    -62.00    -63.00
2022-09-28T00:17:30     32.67     49.15     31.52     46.39     25.99     35.04     28.33     32.82      1.01     20.96     94.49      0.79     18.99     32.93     19.00     22.08     25.05     21.49     12.96      6.54     32.73     36.17     37.39     39.59     33.99     35.38     33.32     32.88     22.29     28.37    -59.82    -62.24    -49.43    -54.24     36.13     30.27     12.93      5.12     23.67     -0.74      0.24     18.30     17.33     96.92     32.71     33.68     33.44    -62.17    -63.00    -62.00    -63.00
2022-09-28T00:18:30     32.67     49.16     31.51     46.41     25.97     35.05     28.32     32.81      1.00     20.98     94.05      0.78     18.98     32.92     19.01     22.07     25.07     21.52     12.99      6.53     32.70     36.20     37.36     39.56     33.97     35.35     33.29     32.83     22.29     28.39    -59.82    -59.82    -49.43    -54.24     36.21     30.27     12.93      5.12     23.67     -0.74      0.24     18.30     17.33     96.92     32.71     33.60     33.44    -62.00    -63.00    -62.00    -63.00
2022-09-28T00:19:30     32.67     49.20     31.51     46.38     25.97     35.04     28.33     32.80      0.99     21.00     94.49      0.77     19.04     32.91     19.01     22.07     25.06     21.48     13.01      6.52     32.69     36.19     37.31     39.49     33.94     35.28     33.32     32.80     22.32     28.39    -59.82    -61.03    -49.43    -54.24     36.13     30.27     12.93      5.12     23.67     -0.74      0.16     18.30     17.33     96.75     32.55     33.68     33.44    -62.08    -63.00    -62.00    -63.00
2022-09-28T00:20:30     32.65     49.19     31.50     46.37     25.98     35.02     28.32     32.77      0.98     20.97     94.17      0.76     18.99     32.90     18.99     22.07     25.06     21.49     13.03      6.52     32.65     36.19     37.27     39.46     33.92     35.24     33.28     32.76     22.34     28.39    -59.82    -59.82    -54.24    -54.24     36.29     30.27     12.93      5.20     23.67     -0.74      0.24     18.30     17.33     96.67     32.46     33.68     33.44    -62.25    -63.00    -62.00    -63.00
2022-09-28T00:21:30     32.62     49.18     31.49     46.38     25.97     35.01     28.33     32.77      0.97     20.96     93.92      0.74     19.01     32.90     19.00     22.08     25.05     21.50     13.05      6.52     32.61     36.23     37.24     39.44     33.89     35.20     33.29     32.70     22.37     28.42    -59.82    -61.03    -51.81    -54.24     36.29     30.27     12.93      5.36     23.67     -0.74     -0.01     18.30     17.33     96.67     32.46     33.68     33.44    -62.50    -63.00    -62.00    -63.00
2022-09-28T00:22:30     32.61     49.19     31.47     46.38     25.97     35.02     28.33     32.75      0.95     20.97     93.99      0.73     18.97     32.89     19.00     22.06     25.06     21.46     13.07      6.52     32.55     36.18     37.21     39.41     33.84     35.20     33.27     32.66     22.40     28.40    -59.82    -59.82    -54.24    -54.24     36.29     30.27     12.93      5.36     23.67     -0.74      0.16     18.30     17.33     96.67     32.46     33.68     33.44    -62.83    -63.00    -62.00    -63.00
2022-09-28T00:23:30     32.60     49.20     31.47     46.40     25.96     35.02     28.34     32.75      0.94     20.97     94.05      0.72     18.99     32.90     18.99     22.07     25.07     21.45     13.11      6.51     32.52     36.18     37.16     39.35     33.80     35.15     33.26     32.63     22.43     28.42    -59.82    -61.03    -54.24    -54.24     36.29     30.27     12.93      5.36     23.59     -0.74     -0.01     18.30     17.33     96.43     32.46     33.68     33.44    -62.92    -63.00    -62.00    -63.00
2022-09-28T00:24:30     32.60     49.19     31.46     46.41     25.97     35.01     28.34     32.74      0.92     20.97     93.92      0.71     19.02     32.89     18.98     22.07     25.07     21.47     13.14      6.51     32.49     36.16     37.12     39.33     33.75     35.11     33.27     32.61     22.47     28.45    -59.82    -59.82    -49.43    -54.24     36.29     30.27     12.93      5.36     23.67     -0.74      0.07     18.30     17.33     96.43     32.46     33.68     33.44    -63.00    -63.00    -62.00    -63.00
2022-09-28T00:25:30     32.63     49.23     31.46     46.39     25.96     35.00     28.34     32.74      0.91     20.98     93.92      0.69     19.03     32.88     18.99     22.07     25.07     21.49     13.17      6.50     32.45     36.14     37.07     39.29     33.71     35.07     33.26     32.54     22.50     28.46    -59.82    -61.03    -54.24    -54.24     36.21     30.27     13.18      5.45     23.59     -0.74     -0.01     18.30     17.33     96.43     32.46     33.68     33.44    -63.00    -63.00    -62.00    -63.00
2022-09-28T00:26:30     32.59     49.18     31.44     46.37     25.96     35.00     28.36     32.75      0.89     20.97     93.67      0.68     18.97     32.88     18.96     22.06     25.08     21.47     13.21      6.49     32.40     36.14     37.06     39.24     33.66     35.02     33.27     32.51     22.53     28.46    -59.82    -59.82    -49.43    -54.24     36.29     30.27     13.18      5.53     23.59     -0.74     -0.01     18.30     17.41     96.35     32.46     33.60     33.44    -63.00    -63.00    -62.00    -63.00
2022-09-28T00:27:30     32.60     49.19     31.44     46.40     25.96     35.02     28.37     32.74      0.87     20.98     93.79      0.66     19.02     32.89     18.99     22.07     25.08     21.50     13.25      6.49     32.35     36.14     37.00     39.22     33.65     35.02     33.24     32.49     22.59     28.48    -59.82    -61.03    -49.43    -54.24     36.29     30.27     13.18      5.61     23.59     -0.74     -0.01     18.30     17.33     96.18     32.46     33.68     33.44    -63.00    -63.00    -62.00    -63.17
2022-09-28T00:28:30     32.59     49.19     31.43     46.41     25.96     34.99     28.38     32.75      0.86     20.98     93.67      0.65     18.99     32.90     19.01     22.07     25.06     21.47     13.30      6.48     32.33     36.14     36.96     39.18     33.56     34.98     33.24     32.43     22.60     28.49    -59.82    -59.82    -54.24    -54.24     36.29     30.27     13.18      5.53     23.67     -0.74     -0.01     18.30     17.33     96.18     32.46     33.68     33.44    -63.00    -63.00    -62.08    -63.00
2022-09-28T00:29:30     32.60     49.19     31.44     46.44     25.95     34.97     28.38     32.74      0.85     20.99     93.55      0.63     19.02     32.90     19.00     22.05     25.08     21.46     13.33      6.48     32.30     36.15     36.97     39.14     33.51     34.95     33.23     32.39     22.65     28.53    -59.82    -59.82    -54.24    -54.24     36.21     30.27     13.18      5.45     23.59     -0.74     -0.01     18.30     17.33     96.18     32.46     33.60     33.44    -63.00    -63.00    -62.08    -63.00
2022-09-28T00:30:30     32.58     49.23     31.44     46.40     25.96     34.99     28.40     32.75      0.83     20.99     93.55      0.61     19.00     32.92     19.00     22.07     25.08     21.51     13.38      6.48     32.30     36.17     36.92     39.10     33.49     34.91     33.24     32.36     22.70     28.56    -59.82    -61.03    -54.24    -54.24     36.21     30.27     13.34      5.28     23.59     -0.74     -0.01     18.30     17.33     96.10     32.46     33.68     33.44    -63.00    -63.00    -62.17    -63.00
2022-09-28T00:31:30     32.57     49.16     31.42     46.41     25.95     34.98     28.39     32.76      0.82     20.99     93.42      0.60     18.98     32.95     18.98     22.07     25.08     21.46     13.42      6.47     32.28     36.15     36.91     39.09     33.43     34.91     33.26     32.30     22.76     28.60    -59.82    -61.03    -49.43    -54.24     36.13     30.43     13.42      5.12     23.59     -0.82     -0.01     18.30     17.41     95.94     32.46     33.60     33.44    -63.00    -63.00    -62.33    -63.17
2022-09-28T00:32:30     32.55     49.08     31.43     46.45     25.94     34.98     28.42     32.75      0.81     21.01     93.49      0.59     19.05     32.97     19.06     22.07     25.09     21.47     13.44      6.47     32.27     36.14     36.89     39.04     33.39     34.88     33.23     32.28     22.82     28.63    -59.82    -62.24    -54.24    -54.24     36.37     30.35     13.42      4.96     23.43     -0.98     -0.01     18.30     17.33     95.94     32.46     33.68     33.44    -63.00    -63.00    -62.50    -63.25
