DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2022-09-27T00:00:30     32.63     48.91     31.44     46.18     25.86     34.78     28.35     32.73      0.47     20.99     93.79      0.28     19.02     32.85     19.00     22.11     25.01     21.46     13.02      6.50     32.36     36.70     37.09     39.18     33.74     35.09     33.20     32.58     22.36     28.38    -59.82    -61.03    -54.24    -54.24     37.10     30.27     12.93      5.12     23.67     -1.23     -0.25     18.30     17.33     96.67     32.46     33.85     33.36    -63.00    -63.00    -62.00    -63.00
2022-09-27T00:01:30     32.62     48.91     31.45     46.23     25.87     34.80     28.36     32.72      0.46     20.98     93.86      0.27     18.97     32.85     19.00     22.09     25.01     21.49     13.05      6.49     32.33     36.72     37.07     39.16     33.65     35.04     33.20     32.55     22.40     28.39    -59.82    -59.82    -54.24    -54.24     37.10     30.19     12.93      5.12     23.59     -1.23     -0.25     18.30     17.33     96.43     32.46     33.85     33.44    -63.00    -63.00    -62.00    -63.08
2022-09-27T00:02:30     32.62     48.90     31.45     46.20     25.85     34.78     28.37     32.69      0.44     20.98     93.92      0.27     19.01     32.84     19.00     22.09     25.02     21.47     13.05      6.49     32.29     36.73     37.03     39.12     33.65     35.03     33.21     32.49     22.43     28.41    -59.82    -59.82    -49.43    -54.24     37.10     30.19     12.93      5.04     23.67     -1.23     -0.25     18.30     17.33     96.43     32.46     33.77     33.44    -63.00    -63.00    -62.58    -63.08
2022-09-27T00:03:30     32.60     48.87     31.44     46.21     25.86     34.75     28.37     32.67      0.44     20.98     93.67      0.26     18.99     32.83     18.99     22.08     25.01     21.48     13.06      6.48     32.27     36.73     36.99     39.08     33.59     34.98     33.19     32.47     22.45     28.42    -59.82    -61.03    -49.43    -54.24     37.10     30.19     12.93      5.12     23.67     -1.23     -0.25     18.30     17.33     96.43     32.46     33.93     33.44    -63.00    -63.00    -62.33    -63.50
2022-09-27T00:04:30     32.61     48.88     31.44     46.21     25.85     34.75     28.37     32.67      0.43     20.97     93.86      0.24     19.01     32.81     18.99     22.10     25.01     21.46     13.08      6.48     32.23     36.72     36.93     39.07     33.54     34.98     33.15     32.43     22.49     28.41    -59.82    -59.82    -54.24    -54.24     37.10     30.19     12.93      5.12     23.59     -1.23     -0.41     18.30     17.33     96.35     32.30     33.77     33.36    -63.00    -63.00    -62.75    -63.25
2022-09-27T00:05:30     32.60     48.91     31.43     46.23     25.85     34.74     28.36     32.65      0.42     20.97     93.55      0.24     19.02     32.84     18.94     22.08     25.02     21.47     13.09      6.48     32.22     36.71     36.91     38.98     33.51     34.93     33.16     32.36     22.51     28.43    -59.82    -61.03    -54.24    -54.24     37.10     30.19     12.93      5.12     23.59     -1.23     -0.49     18.30     17.33     96.18     32.22     33.85     33.36    -63.00    -63.08    -62.75    -63.75
2022-09-27T00:06:30     32.59     48.87     31.41     46.23     25.84     34.76     28.38     32.67      0.41     20.98     93.67      0.22     19.02     32.82     18.99     22.09     25.01     21.46     13.12      6.47     32.18     36.67     36.87     38.98     33.49     34.88     33.13     32.34     22.56     28.44    -59.82    -59.82    -54.24    -54.24     37.10     30.27     12.93      5.12     23.67     -1.23     -0.49     18.30     17.33     96.18     32.22     33.93     33.28    -63.00    -63.00    -62.83    -63.58
2022-09-27T00:07:30     32.57     48.90     31.41     46.22     25.83     34.74     28.41     32.67      0.40     20.98     93.61      0.21     18.98     32.84     19.01     22.10     25.02     21.46     13.16      6.48     32.15     36.65     36.82     38.94     33.44     34.86     33.14     32.30     22.59     28.46    -59.82    -63.45    -49.43    -54.24     37.10     30.27     12.93      5.12     23.67     -1.23     -0.49     18.30     17.33     96.18     32.22     33.85     33.28    -63.00    -63.08    -63.00    -63.75
2022-09-27T00:08:30     32.57     48.92     31.39     46.21     25.81     34.71     28.39     32.67      0.39     20.98     93.67      0.20     19.00     32.84     18.97     22.08     25.00     21.44     13.17      6.47     32.10     36.64     36.81     38.93     33.41     34.82     33.15     32.27     22.64     28.49    -61.03    -62.24    -51.81    -54.24     37.10     30.27     13.18      5.04     23.51     -1.23     -0.49     18.30     17.33     96.18     32.22     33.85     33.36    -63.00    -63.08    -63.00    -64.00
2022-09-27T00:09:30     32.59     48.92     31.39     46.23     25.84     34.74     28.42     32.67      0.38     20.99     93.30      0.19     19.03     32.84     18.99     22.08     25.01     21.47     13.19      6.47     32.09     36.63     36.78     38.90     33.37     34.79     33.15     32.21     22.68     28.52    -59.82    -62.54    -54.24    -54.24     37.10     30.27     13.18      4.88     23.51     -1.31     -0.49     18.30     17.33     95.94     32.30     33.85     33.28    -63.00    -63.42    -63.00    -64.00
2022-09-27T00:10:30     32.59     48.92     31.38     46.24     25.81     34.72     28.43     32.65      0.37     21.00     93.30      0.19     19.01     32.84     18.99     22.08     25.02     21.44     13.22      6.47     32.09     36.62     36.74     38.89     33.35     34.73     33.15     32.20     22.70     28.52    -61.03    -62.85    -54.24    -54.24     37.10     30.27     13.18      4.71     23.51     -1.31     -0.49     18.30     17.41     95.94     32.22     33.77     33.28    -63.00    -63.42    -63.00    -64.00
2022-09-27T00:11:30     32.56     48.99     31.38     46.24     25.81     34.70     28.42     32.67      0.35     20.99     93.24      0.17     18.99     32.86     18.99     22.08     25.01     21.45     13.24      6.45     32.06     36.61     36.71     38.86     33.30     34.72     33.13     32.16     22.74     28.56    -59.82    -61.03    -54.24    -54.24     37.10     30.27     13.18      4.55     23.43     -1.31     -0.49     18.30     17.33     95.94     32.22     33.85     33.36    -63.00    -63.58    -63.00    -64.00
2022-09-27T00:12:30     32.57     49.03     31.38     46.25     25.80     34.73     28.43     32.64      0.34     21.01     93.24      0.16     19.02     32.85     18.99     22.08     25.01     21.46     13.24      6.46     32.07     36.62     36.71     38.85     33.27     34.73     33.15     32.10     22.78     28.58    -62.24    -61.94    -54.24    -54.24     37.10     30.27     13.18      4.39     23.59     -1.39     -0.49     18.30     17.33     95.86     32.22     33.77     33.36    -63.00    -63.92    -63.00    -64.00
2022-09-27T00:13:30     32.55     49.04     31.39     46.25     25.81     34.70     28.42     32.61      0.33     21.00     93.30      0.16     18.99     32.85     19.02     22.08     25.00     21.47     13.24      6.46     32.06     36.63     36.68     38.83     33.23     34.67     33.17     32.08     22.83     28.62    -59.82    -62.24    -54.24    -54.24     37.10     30.27     13.18      4.39     23.51     -1.39     -0.49     18.30     17.33     95.70     32.22     33.85     33.44    -63.00    -63.92    -63.00    -64.00
2022-09-27T00:14:30     32.56     48.99     31.38     46.27     25.81     34.70     28.43     32.63      0.32     21.01     93.30      0.15     19.04     32.89     18.99     22.09     25.02     21.45     13.22      6.45     32.04     36.61     36.65     38.81     33.22     34.66     33.18     32.08     22.87     28.63    -59.82    -62.24    -54.24    -54.24     37.10     30.27     13.18      4.14     23.59     -1.47     -0.49     18.30     17.33     95.70     32.22     33.85     33.36    -63.00    -64.00    -63.00    -64.00
2022-09-27T00:15:30     32.54     49.03     31.39     46.29     25.80     34.71     28.44     32.61      0.31     21.01     93.18      0.14     19.01     32.88     19.01     22.08     25.00     21.46     13.20      6.45     32.02     36.60     36.63     38.81     33.21     34.65     33.17     32.06     22.90     28.63    -61.03    -61.64    -54.24    -54.24     37.02     30.27     13.01      4.14     23.67     -1.39     -0.49     18.30     17.41     95.70     32.22     33.77     33.36    -63.00    -64.00    -63.00    -64.00
