DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2022-03-15T00:00:30     33.27     49.79     32.14     47.31     26.51     36.56     28.62     33.31      1.00     21.12     96.20      0.61     18.97     33.66     18.99     22.26     25.18     21.43     13.32      6.50     33.88     36.64     38.17     40.47     34.53     36.03     33.97     33.45     22.93     29.27    -59.82    -62.24    -54.24    -54.24     36.37     31.00     13.18      1.70     23.76     -0.58     -0.01     18.30     17.33     98.87     33.68     34.42     34.17    -63.00    -63.00    -62.58    -63.50
2022-03-15T00:01:30     33.24     49.74     32.16     47.31     26.51     36.60     28.63     33.32      1.00     21.09     96.47      0.62     19.05     33.69     18.98     22.25     25.19     21.49     13.27      6.51     33.86     36.66     38.19     40.48     34.55     36.07     33.98     33.48     22.91     29.25    -59.82    -62.24    -54.24    -54.24     36.37     30.92     13.10      1.70     23.76     -0.49     -0.01     18.30     17.41     98.87     33.68     34.42     34.17    -63.00    -63.00    -62.50    -63.17
2022-03-15T00:02:30     33.26     49.74     32.18     47.31     26.52     36.57     28.62     33.34      1.01     21.10     96.40      0.63     19.01     33.74     19.03     22.26     25.20     21.48     13.21      6.51     33.86     36.65     38.20     40.49     34.57     36.09     33.98     33.50     22.88     29.23    -59.82    -59.82    -54.24    -54.24     36.37     31.00     12.93      1.87     23.67     -0.58     -0.01     18.30     17.33     98.87     33.68     34.42     34.17    -63.00    -63.00    -62.17    -63.08
2022-03-15T00:03:30     33.27     49.76     32.17     47.32     26.53     36.57     28.60     33.34      1.02     21.08     96.27      0.64     19.01     33.74     18.96     22.24     25.20     21.47     13.16      6.51     33.84     36.67     38.20     40.49     34.59     36.11     33.97     33.54     22.86     29.22    -59.82    -59.82    -54.24    -54.24     36.37     30.84     12.93      1.95     23.84     -0.49     -0.01     18.30     17.33     98.95     33.68     34.34     34.17    -63.00    -63.00    -62.00    -63.00
2022-03-15T00:04:30     33.25     49.74     32.19     47.31     26.53     36.58     28.60     33.35      1.03     21.08     96.68      0.64     19.02     33.75     19.00     22.24     25.19     21.46     13.11      6.51     33.84     36.71     38.23     40.49     34.63     36.14     33.99     33.57     22.83     29.22    -59.82    -59.82    -54.24    -54.24     36.37     31.00     12.93      1.95     23.76     -0.49     -0.01     18.30     17.33     99.11     33.60     34.42     34.17    -63.00    -63.00    -62.00    -63.00
2022-03-15T00:05:30     33.28     49.74     32.19     47.30     26.53     36.60     28.61     33.36      1.03     21.07     96.34      0.64     18.97     33.76     18.95     22.25     25.20     21.47     13.07      6.51     33.82     36.72     38.24     40.50     34.65     36.15     33.99     33.59     22.82     29.21    -61.03    -61.03    -54.24    -54.24     36.37     30.92     12.93      1.95     23.67     -0.58     -0.01     18.30     17.33     99.11     33.68     34.42     34.17    -63.00    -63.00    -62.00    -63.00
2022-03-15T00:06:30     33.26     49.74     32.21     47.29     26.55     36.57     28.63     33.36      1.05     21.07     96.54      0.65     19.07     33.80     18.99     22.25     25.22     21.47     13.05      6.52     33.81     36.72     38.22     40.46     34.71     36.17     33.99     33.62     22.79     29.21    -59.82    -61.03    -54.24    -54.24     36.37     31.00     12.93      2.19     23.67     -0.49     -0.01     18.30     17.33     99.11     33.68     34.25     34.17    -62.92    -63.00    -62.00    -63.00
2022-03-15T00:07:30     33.27     49.74     32.20     47.28     26.55     36.57     28.62     33.39      1.06     21.05     96.40      0.66     19.01     33.79     18.96     22.25     25.23     21.47     13.03      6.52     33.78     36.72     38.22     40.48     34.72     36.14     33.99     33.64     22.77     29.20    -59.82    -61.03    -54.24    -54.24     36.37     31.00     12.93      2.19     23.67     -0.49     -0.01     18.30     17.33     99.11     33.68     34.42     34.17    -62.92    -63.00    -62.00    -63.00
2022-03-15T00:08:30     33.27     49.75     32.23     47.28     26.54     36.58     28.61     33.42      1.06     21.04     96.47      0.66     19.04     33.81     19.00     22.25     25.21     21.49     13.02      6.52     33.74     36.71     38.24     40.45     34.72     36.17     33.99     33.62     22.75     29.17    -59.82    -59.82    -54.24    -54.24     36.37     31.00     12.93      2.27     23.67     -0.49     -0.01     18.30     17.33     99.11     33.60     34.42     34.17    -62.67    -63.00    -62.00    -63.00
2022-03-15T00:09:30     33.27     49.74     32.23     47.26     26.54     36.57     28.61     33.45      1.07     21.04     96.34      0.67     18.98     33.81     18.95     22.26     25.23     21.50     13.00      6.52     33.75     36.74     38.23     40.41     34.67     36.15     34.00     33.63     22.74     29.17    -59.82    -59.82    -54.24    -54.24     36.37     31.00     12.85      2.43     23.67     -0.49     -0.01     18.30     17.33     99.11     33.52     34.34     34.17    -62.83    -63.00    -62.00    -63.00
2022-03-15T00:10:30     33.27     49.74     32.23     47.27     26.54     36.57     28.59     33.45      1.07     21.04     96.68      0.67     19.01     33.85     18.99     22.25     25.25     21.49     13.00      6.53     33.69     36.74     38.22     40.40     34.72     36.17     34.03     33.63     22.72     29.18    -59.82    -61.03    -54.24    -54.24     36.37     31.00     12.93      2.68     23.67     -0.58      0.07     18.30     17.33     99.11     33.44     34.34     34.17    -62.33    -63.00    -62.00    -63.00
2022-03-15T00:11:30     33.27     49.74     32.25     47.24     26.55     36.56     28.61     33.49      1.08     21.03     96.68      0.68     19.01     33.89     18.98     22.23     25.24     21.44     13.02      6.53     33.67     36.76     38.19     40.40     34.70     36.14     34.03     33.64     22.70     29.16    -59.82    -59.82    -54.24    -54.24     36.37     31.00     12.93      2.76     23.67     -0.49     -0.01     18.30     17.33     99.20     33.44     34.34     34.17    -62.42    -63.00    -62.00    -63.00
2022-03-15T00:12:30     33.28     49.76     32.30     47.29     26.55     36.55     28.62     33.54      1.08     21.01     96.75      0.68     19.02     33.89     18.98     22.24     25.26     21.49     13.04      6.53     33.63     36.78     38.19     40.39     34.72     36.12     34.03     33.63     22.70     29.17    -59.82    -61.03    -54.24    -54.24     36.37     31.00     12.93      3.09     23.67     -0.49     -0.01     18.30     17.33     99.36     33.44     34.42     34.17    -62.17    -63.00    -62.00    -63.00
2022-03-15T00:13:30     33.28     49.74     32.31     47.26     26.55     36.56     28.64     33.59      1.09     21.01     96.61      0.69     18.97     33.91     19.03     22.24     25.25     21.47     13.09      6.52     33.59     36.71     38.15     40.34     34.69     36.13     34.04     33.62     22.69     29.15    -59.82    -59.82    -54.24    -54.24     36.37     31.00     12.93      3.41     23.67     -0.49     -0.01     18.30     17.33     99.28     33.44     34.42     34.17    -62.00    -63.00    -62.00    -63.00
2022-03-15T00:14:30     33.29     49.75     32.30     47.24     26.56     36.57     28.62     33.65      1.10     21.01     96.47      0.69     19.01     33.95     18.99     22.24     25.26     21.48     13.17      6.52     33.56     36.73     38.12     40.32     34.70     36.09     34.03     33.62     22.68     29.15    -59.82    -61.03    -54.24    -54.24     36.37     31.00     13.18      3.66     23.67     -0.49      0.07     18.30     17.33     99.36     33.44     34.34     34.17    -62.00    -63.00    -62.00    -63.00
2022-03-15T00:15:30     33.29     49.76     32.31     47.27     26.56     36.53     28.66     33.69      1.11     21.00     96.89      0.70     19.02     33.96     19.01     22.24     25.28     21.47     13.25      6.52     33.52     36.74     38.10     40.30     34.66     36.09     34.03     33.58     22.67     29.15    -59.82    -61.03    -54.24    -54.24     36.37     31.08     13.18      3.90     23.67     -0.49      0.07     18.30     17.33     99.36     33.44     34.34     34.17    -62.00    -63.00    -62.00    -63.00
2022-03-15T00:16:30     33.30     49.78     32.34     47.29     26.57     36.54     28.64     33.72      1.11     21.01     96.75      0.70     19.00     33.95     18.95     22.23     25.29     21.51     13.33      6.52     33.47     36.77     38.08     40.26     34.64     36.04     34.02     33.59     22.67     29.14    -59.82    -59.82    -54.24    -54.24     36.37     31.08     13.18      4.06     23.67     -0.49      0.07     18.30     17.33     99.36     33.44     34.34     34.17    -62.00    -63.00    -62.00    -63.00
