DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2022-03-17T00:00:30     33.12     49.42     31.95     47.26     26.49     36.44     28.62     33.06      0.33     21.07     94.37      0.07     18.97     33.39     19.03     22.17     25.42     21.48     13.57      6.25     31.66     36.62     36.25     38.53     32.74     34.30     33.74     31.73     23.27     29.19    -61.34    -63.45    -54.24    -54.24     36.37     30.59     13.42      3.90     23.67     -1.47     -0.49     18.30     17.33     97.16     31.73     34.17     33.93    -63.00    -63.83    -63.00    -64.00
2022-03-17T00:01:30     33.11     49.41     31.94     47.28     26.47     36.46     28.62     33.04      0.31     21.09     94.36      0.05     19.00     33.37     18.99     22.18     25.42     21.48     13.54      6.25     31.66     36.62     36.23     38.48     32.69     34.30     33.74     31.72     23.32     29.19    -61.03    -62.85    -54.24    -54.24     36.37     30.59     13.42      3.90     23.67     -1.39     -0.49     18.30     17.33     97.16     31.73     34.17     33.93    -63.00    -63.92    -63.00    -64.00
2022-03-17T00:02:30     33.11     49.40     31.95     47.27     26.46     36.45     28.63     33.04      0.29     21.09     94.17      0.04     19.02     33.36     18.98     22.19     25.42     21.48     13.52      6.25     31.63     36.60     36.22     38.49     32.68     34.24     33.74     31.69     23.33     29.20    -62.24    -63.45    -54.24    -54.24     36.21     30.59     13.42      3.66     23.67     -1.47     -0.49     18.30     17.33     97.08     31.73     34.17     33.93    -63.00    -64.00    -63.00    -64.00
2022-03-17T00:03:30     33.09     49.40     31.94     47.27     26.48     36.46     28.63     33.04      0.28     21.10     94.05      0.02     19.00     33.37     18.99     22.18     25.41     21.47     13.50      6.26     31.66     36.61     36.20     38.49     32.66     34.26     33.72     31.64     23.37     29.17    -62.24    -63.45    -54.24    -54.24     36.21     30.76     13.42      3.66     23.67     -1.39     -0.58     18.30     17.33     96.92     31.73     34.17     33.93    -63.00    -64.00    -63.00    -64.00
2022-03-17T00:04:30     33.08     49.41     31.92     47.27     26.46     36.46     28.64     33.05      0.27     21.11     94.05      0.01     19.01     33.38     18.99     22.18     25.41     21.51     13.50      6.24     31.67     36.59     36.22     38.49     32.65     34.21     33.74     31.63     23.40     29.20    -62.24    -63.45    -54.24    -54.24     36.21     30.76     13.42      3.57     23.67     -1.47     -0.49     18.30     17.33     96.92     31.81     34.17     33.93    -63.00    -64.00    -63.00    -64.00
2022-03-17T00:05:30     33.10     49.40     31.94     47.26     26.46     36.48     28.65     33.06      0.25     21.12     93.98     -0.00     19.00     33.38     18.99     22.19     25.39     21.47     13.50      6.23     31.70     36.59     36.20     38.49     32.62     34.22     33.72     31.59     23.42     29.21    -63.45    -63.45    -54.24    -54.24     36.13     30.76     13.42      3.41     23.67     -1.47     -0.49     18.30     17.33     96.92     31.98     34.17     33.93    -63.08    -64.00    -63.00    -64.00
2022-03-17T00:06:30     33.11     49.41     31.92     47.27     26.43     36.47     28.64     33.08      0.23     21.12     93.80     -0.02     19.00     33.44     18.98     22.18     25.40     21.44     13.53      6.24     31.73     36.59     36.19     38.45     32.61     34.22     33.73     31.58     23.44     29.21    -63.45    -63.45    -54.24    -54.24     36.13     30.76     13.42      3.41     23.67     -1.47     -0.66     18.30     17.41     96.92     31.98     34.17     33.93    -63.25    -64.00    -63.00    -64.00
2022-03-17T00:07:30     33.09     49.45     31.93     47.24     26.44     36.47     28.64     33.08      0.22     21.13     93.98     -0.03     18.99     33.45     19.01     22.19     25.37     21.45     13.56      6.24     31.76     36.57     36.22     38.49     32.58     34.24     33.74     31.58     23.48     29.22    -62.85    -63.45    -54.24    -54.24     36.13     30.76     13.42      3.41     23.67     -1.47     -0.66     18.30     17.33     96.92     31.98     34.17     33.93    -63.33    -64.00    -63.00    -64.00
2022-03-17T00:08:30     33.11     49.42     31.93     47.27     26.44     36.49     28.68     33.09      0.20     21.12     93.73     -0.04     18.99     33.41     18.99     22.19     25.37     21.47     13.59      6.24     31.79     36.57     36.22     38.52     32.60     34.22     33.74     31.56     23.49     29.24    -63.45    -63.45    -54.24    -54.24     36.13     30.76     13.50      3.17     23.67     -1.47     -0.74     18.30     17.33     96.84     31.98     34.17     33.93    -63.92    -64.00    -63.00    -64.00
2022-03-17T00:09:30     33.06     49.40     31.93     47.26     26.43     36.47     28.69     33.12      0.19     21.11     94.11     -0.06     19.01     33.46     19.01     22.17     25.37     21.45     13.63      6.24     31.84     36.56     36.22     38.55     32.59     34.24     33.74     31.55     23.51     29.25    -63.45    -63.45    -54.24    -54.24     36.13     30.76     13.58      3.17     23.67     -1.47     -0.74     18.30     17.33     96.84     31.98     34.17     33.93    -63.92    -64.00    -63.00    -64.00
