DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2022-03-14T00:00:30     33.39     49.64     32.45     47.32     26.66     36.41     28.77     34.00      0.93     21.05     96.95      0.72     18.99     34.12     19.04     22.24     25.36     21.48     13.80      6.51     33.48     37.03     38.14     40.32     34.76     36.17     34.10     33.68     22.72     29.25    -59.82    -61.03    -54.24    -54.24     36.86     31.41     13.67      5.36     23.67     -0.74      0.16     18.30     17.41     99.60     33.44     34.42     34.34    -62.00    -62.67    -62.00    -63.00
2022-03-14T00:01:30     33.36     49.62     32.44     47.29     26.66     36.38     28.77     34.00      0.93     21.05     96.82      0.72     19.00     34.12     19.00     22.23     25.36     21.47     13.89      6.51     33.44     37.01     38.13     40.27     34.73     36.12     34.10     33.65     22.72     29.25    -59.82    -62.24    -54.24    -54.24     36.86     31.41     13.83      5.77     23.76     -0.74      0.16     18.30     17.33     99.52     33.44     34.42     34.42    -62.00    -62.58    -62.00    -63.00
2022-03-14T00:02:30     33.36     49.62     32.46     47.31     26.69     36.38     28.80     33.99      0.94     21.05     97.09      0.72     18.99     34.14     19.01     22.24     25.35     21.47     13.99      6.51     33.38     37.03     38.08     40.23     34.70     36.07     34.13     33.61     22.72     29.27    -59.82    -61.03    -54.24    -54.24     36.86     31.49     13.99      6.02     23.67     -0.74      0.16     18.30     17.33     99.44     33.28     34.42     34.34    -62.00    -62.50    -62.00    -63.00
2022-03-14T00:03:30     33.37     49.69     32.47     47.34     26.69     36.38     28.80     34.03      0.94     21.05     96.88      0.73     18.99     34.14     18.99     22.23     25.38     21.50     14.09      6.50     33.34     37.06     38.02     40.16     34.65     36.04     34.11     33.58     22.73     29.28    -59.82    -61.03    -54.24    -54.24     36.86     31.49     14.15      6.42     23.67     -0.74      0.24     18.30     17.33     99.44     33.28     34.66     34.42    -62.00    -62.50    -62.00    -62.92
2022-03-14T00:04:30     33.37     49.68     32.46     47.31     26.70     36.38     28.79     34.09      0.94     21.04     96.88      0.73     19.00     34.16     19.01     22.22     25.39     21.49     14.22      6.50     33.34     37.03     38.00     40.13     34.61     35.99     34.11     33.54     22.74     29.27    -59.82    -59.82    -54.24    -54.24     36.86     31.49     14.15      6.67     23.76     -0.74      0.24     18.30     17.33     99.36     33.20     34.58     34.42    -62.00    -62.33    -62.00    -62.83
2022-03-14T00:05:30     33.36     49.68     32.47     47.34     26.70     36.36     28.80     34.13      0.94     21.05     96.95      0.73     18.98     34.13     19.00     22.22     25.40     21.49     14.34      6.49     33.28     37.05     37.97     40.11     34.59     35.97     34.09     33.49     22.76     29.28    -59.82    -61.03    -54.24    -54.24     36.86     31.49     14.40      6.83     23.67     -0.74      0.24     18.30     17.41     99.36     33.20     34.58     34.42    -62.00    -62.17    -62.00    -62.92
2022-03-14T00:06:30     33.37     49.69     32.46     47.32     26.72     36.35     28.80     34.11      0.95     21.05     96.88      0.74     19.01     34.13     19.02     22.22     25.40     21.48     14.44      6.50     33.21     37.07     37.94     40.04     34.55     35.92     34.06     33.45     22.77     29.30    -59.82    -61.03    -54.24    -54.24     36.86     31.49     14.40      6.83     23.67     -0.74      0.16     18.30     17.41     99.36     33.20     34.50     34.25    -62.00    -62.08    -61.92    -62.33
2022-03-14T00:07:30     33.36     49.69     32.45     47.30     26.70     36.35     28.78     34.14      0.95     21.05     96.82      0.74     18.98     34.12     19.01     22.23     25.42     21.49     14.53      6.49     33.19     37.07     37.88     40.01     34.49     35.91     34.05     33.40     22.79     29.30    -59.82    -61.03    -54.24    -54.24     36.86     31.65     14.40      6.83     23.84     -0.74      0.24     18.30     17.33     99.36     33.20     34.58     34.34    -62.00    -62.08    -62.00    -62.50
2022-03-14T00:08:30     33.35     49.66     32.44     47.29     26.72     36.34     28.81     34.11      0.95     21.05     96.88      0.74     19.02     34.09     19.04     22.22     25.41     21.47     14.60      6.49     33.13     37.09     37.82     39.96     34.45     35.86     34.06     33.35     22.80     29.33    -59.82    -59.82    -54.24    -54.24     36.94     31.49     14.40      6.83     23.67     -0.74      0.24     18.30     17.33     99.36     32.95     34.50     34.17    -62.00    -62.00    -61.92    -62.67
2022-03-14T00:09:30     33.36     49.68     32.43     47.32     26.70     36.32     28.78     34.11      0.95     21.04     96.68      0.73     18.98     34.07     18.97     22.21     25.43     21.47     14.63      6.48     33.10     37.09     37.80     39.94     34.38     35.81     34.03     33.32     22.83     29.33    -59.82    -62.24    -54.24    -54.24     36.86     31.49     14.64      6.59     23.67     -0.74      0.24     18.30     17.33     99.36     32.95     34.58     34.17    -62.00    -62.00    -61.92    -62.75
2022-03-14T00:10:30     33.36     49.66     32.42     47.31     26.72     36.32     28.78     34.06      0.95     21.06     96.68      0.73     19.00     34.05     19.04     22.21     25.44     21.47     14.65      6.47     33.05     37.09     37.73     39.85     34.32     35.73     34.01     33.29     22.85     29.35    -59.82    -61.03    -54.24    -54.24     37.02     31.49     14.64      6.59     23.76     -0.74      0.24     18.30     17.33     99.36     32.95     34.66     34.17    -62.00    -62.17    -62.00    -62.58
2022-03-14T00:11:30     33.36     49.69     32.40     47.35     26.71     36.29     28.78     34.02      0.94     21.05     96.47      0.73     19.02     34.02     19.00     22.22     25.46     21.52     14.66      6.47     33.02     37.11     37.68     39.83     34.29     35.72     34.01     33.23     22.86     29.34    -59.82    -59.82    -54.24    -54.24     37.02     31.49     14.64      6.59     23.76     -0.74      0.16     18.39     17.33     99.28     32.95     34.66     34.17    -62.00    -62.00    -62.00    -62.58
2022-03-14T00:12:30     33.34     49.69     32.37     47.29     26.71     36.30     28.77     33.99      0.94     21.06     96.40      0.72     19.02     34.00     18.99     22.21     25.45     21.52     14.66      6.47     32.93     37.12     37.64     39.79     34.20     35.64     33.99     33.20     22.89     29.35    -59.82    -59.82    -54.24    -54.24     37.10     31.49     14.64      6.50     23.92     -0.74      0.16     18.30     17.33     99.11     32.95     34.66     34.17    -62.00    -62.17    -61.75    -62.50
2022-03-14T00:13:30     33.36     49.69     32.39     47.35     26.70     36.30     28.77     33.94      0.93     21.07     96.47      0.72     18.98     34.01     19.04     22.21     25.47     21.51     14.66      6.46     32.87     37.13     37.59     39.74     34.16     35.57     33.98     33.15     22.91     29.35    -59.82    -59.82    -49.43    -54.24     37.10     31.49     14.64      6.34     23.84     -0.74      0.07     18.30     17.33     99.11     32.95     34.66     34.17    -62.00    -62.08    -62.00    -62.58
2022-03-14T00:14:30     33.36     49.74     32.38     47.35     26.72     36.31     28.77     33.95      0.92     21.06     96.41      0.71     18.98     33.96     18.99     22.20     25.47     21.50     14.64      6.46     32.84     37.15     37.53     39.67     34.14     35.52     33.96     33.10     22.93     29.35    -59.82    -59.82    -54.24    -54.24     37.02     31.41     14.56      6.34     23.76     -0.74      0.16     18.30     17.33     99.11     32.79     34.66     34.17    -62.00    -62.08    -62.00    -62.67
2022-03-14T00:15:30     33.36     49.71     32.37     47.35     26.71     36.28     28.75     33.89      0.92     21.08     96.27      0.71     18.99     33.93     19.02     22.20     25.46     21.49     14.62      6.45     32.79     37.15     37.48     39.64     34.07     35.50     33.95     33.04     22.95     29.36    -59.82    -61.03    -54.24    -54.24     37.02     31.24     14.48      6.34     23.84     -0.74      0.07     18.30     17.33     99.11     32.79     34.66     34.17    -62.00    -62.17    -61.92    -62.67
2022-03-14T00:16:30     33.34     49.70     32.33     47.35     26.70     36.27     28.76     33.88      0.91     21.07     96.27      0.69     19.00     33.92     19.00     22.21     25.45     21.49     14.59      6.45     32.74     37.14     37.45     39.62     34.02     35.45     33.96     32.97     22.98     29.37    -59.82    -61.03    -54.24    -54.24     37.10     31.24     14.48      6.18     23.92     -0.74      0.07     18.30     17.33     98.95     32.71     34.66     34.17    -62.00    -62.25    -62.00    -62.67
2022-03-14T00:17:30     33.35     49.66     32.33     47.34     26.70     36.27     28.76     33.83      0.90     21.08     96.07      0.68     18.99     33.90     18.98     22.21     25.47     21.48     14.57      6.45     32.71     37.16     37.40     39.57     33.96     35.39     33.95     32.92     23.00     29.36    -59.82    -61.03    -51.81    -54.24     37.10     31.24     14.40      6.10     23.92     -0.74      0.07     18.30     17.33     98.87     32.71     34.66     34.17    -62.00    -62.25    -62.00    -62.67
2022-03-14T00:18:30     33.33     49.69     32.30     47.38     26.70     36.28     28.75     33.78      0.89     21.08     96.14      0.67     19.02     33.87     18.97     22.21     25.46     21.47     14.53      6.44     32.67     37.15     37.37     39.54     33.95     35.34     33.93     32.89     23.02     29.36    -59.82    -62.24    -49.43    -54.24     37.10     31.24     14.40      6.10     23.84     -0.74     -0.01     18.30     17.33     98.79     32.71     34.66     34.17    -62.00    -62.50    -62.00    -62.92
2022-03-14T00:19:30     33.30     49.71     32.30     47.35     26.69     36.25     28.74     33.73      0.89     21.07     96.07      0.68     19.01     33.85     19.05     22.21     25.48     21.51     14.51      6.44     32.65     37.18     37.34     39.50     33.93     35.31     33.92     32.84     23.03     29.36    -59.82    -61.03    -54.24    -54.24     37.10     31.24     14.40      5.85     23.92     -0.74     -0.01     18.30     17.33     98.71     32.71     34.66     34.17    -62.00    -62.58    -62.00    -62.92
2022-03-14T00:20:30     33.32     49.70     32.28     47.38     26.69     36.27     28.77     33.71      0.90     21.07     95.80      0.68     19.02     33.83     18.98     22.21     25.47     21.50     14.47      6.44     32.61     37.17     37.29     39.50     33.89     35.29     33.93     32.79     23.05     29.38    -59.82    -61.03    -54.24    -54.24     37.10     31.24     14.40      5.85     23.92     -0.74     -0.01     18.30     17.33     98.63     32.71     34.66     34.17    -62.00    -62.67    -62.00    -63.00
2022-03-14T00:21:30     33.31     49.73     32.28     47.35     26.71     36.26     28.78     33.64      0.91     21.08     95.80      0.69     18.98     33.80     18.98     22.20     25.45     21.48     14.43      6.44     32.57     37.14     37.24     39.46     33.87     35.26     33.92     32.74     23.09     29.35    -59.82    -62.24    -54.24    -54.24     37.10     31.24     14.40      5.61     23.84     -0.74     -0.01     18.30     17.33     98.63     32.71     34.66     34.17    -62.00    -63.00    -62.00    -63.00
2022-03-14T00:22:30     33.32     49.74     32.23     47.34     26.69     36.26     28.75     33.60      0.92     21.10     95.66      0.69     19.00     33.79     18.98     22.20     25.46     21.47     14.39      6.43     32.54     37.16     37.21     39.41     33.86     35.22     33.91     32.70     23.11     29.37    -59.82    -61.03    -54.24    -54.24     37.10     31.08     14.32      5.53     23.84     -0.74      0.07     18.30     17.33     98.46     32.71     34.66     34.17    -62.00    -62.75    -62.00    -63.00
2022-03-14T00:23:30     33.29     49.69     32.23     47.37     26.70     36.26     28.76     33.58      0.92     21.10     95.80      0.69     18.97     33.75     19.01     22.19     25.45     21.44     14.37      6.43     32.49     37.15     37.21     39.43     33.80     35.20     33.90     32.67     23.14     29.37    -59.82    -62.24    -44.63    -54.24     37.10     31.00     14.15      5.36     23.84     -0.74     -0.01     18.30     17.33     98.38     32.55     34.66     34.17    -62.00    -63.00    -62.00    -63.00
2022-03-14T00:24:30     33.30     49.71     32.21     47.38     26.67     36.25     28.75     33.52      0.92     21.11     95.67      0.69     19.00     33.74     19.00     22.20     25.47     21.47     14.30      6.41     32.47     37.15     37.15     39.35     33.80     35.16     33.90     32.64     23.18     29.36    -61.03    -61.03    -49.43    -54.24     37.10     31.00     14.15      5.20     23.76     -0.74     -0.01     18.30     17.33     98.30     32.46     34.66     34.17    -62.00    -63.00    -62.00    -63.00
2022-03-14T00:25:30     33.31     49.73     32.20     47.35     26.66     36.25     28.75     33.51      0.92     21.10     95.40      0.69     19.00     33.72     18.99     22.20     25.46     21.47     14.24      6.42     32.43     37.12     37.12     39.34     33.76     35.11     33.91     32.60     23.19     29.36    -59.82    -62.24    -54.24    -54.24     37.10     31.00     14.15      5.04     23.92     -0.74     -0.01     18.30     17.33     98.22     32.46     34.66     34.09    -62.00    -63.00    -62.00    -63.00
2022-03-14T00:26:30     33.29     49.71     32.16     47.36     26.67     36.26     28.75     33.47      0.93     21.11     95.33      0.69     18.99     33.70     19.02     22.20     25.46     21.48     14.17      6.42     32.40     37.15     37.10     39.31     33.72     35.08     33.90     32.57     23.22     29.36    -61.03    -61.03    -54.24    -54.24     37.10     31.00     14.15      4.88     23.84     -0.74     -0.01     18.30     17.33     98.14     32.46     34.66     34.17    -62.00    -63.00    -62.00    -63.00
