DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2022-01-20T00:00:30     25.97     39.89     23.37     38.02     19.75     28.90     25.36     23.49      3.22     20.99     72.46      2.97     19.02     24.09     19.03     21.16     22.64     21.45      7.97      7.70     31.90     28.42     35.71     38.88     32.35     33.63     26.87     31.21     18.57     20.40    -56.20    -56.20    -49.43    -54.24     27.74     21.56      7.81     -2.69     22.21      1.46      2.35     18.55     17.65     73.15     31.49     26.36     27.01    -60.00    -60.08    -60.00    -60.42
2022-01-20T00:01:30     25.97     39.96     23.41     38.03     19.75     28.96     25.39     23.59      3.23     20.96     73.01      2.98     19.03     24.19     18.98     21.16     22.66     21.46      8.03      7.71     32.02     28.45     35.79     38.96     32.38     33.71     26.84     31.27     18.61     20.48    -56.20    -56.20    -54.24    -54.24     27.83     21.72      7.81     -2.69     22.21      1.46      2.43     18.47     17.57     73.48     31.65     26.36     26.93    -60.00    -60.08    -60.00    -60.50
2022-01-20T00:02:30     25.98     40.00     23.44     38.11     19.76     29.03     25.40     23.70      3.24     20.98     73.31      3.01     19.03     24.28     19.02     21.17     22.66     21.45      8.09      7.71     32.09     28.48     35.86     39.04     32.45     33.77     26.85     31.31     18.62     20.54    -56.20    -56.20    -54.24    -54.24     27.83     21.80      7.97     -2.69     22.21      1.46      2.43     18.47     17.73     73.89     31.73     26.36     26.93    -60.00    -60.08    -60.00    -60.33
2022-01-20T00:03:30     25.98     40.06     23.47     38.12     19.76     29.07     25.42     23.81      3.26     20.97     73.81      3.04     19.00     24.38     19.05     21.16     22.66     21.44      8.13      7.70     32.17     28.52     35.93     39.15     32.49     33.82     26.87     31.37     18.64     20.63    -56.20    -56.50    -54.24    -54.24     27.83     21.97      8.05     -2.69     22.21      1.54      2.43     18.30     17.73     74.29     31.73     26.36     27.01    -60.00    -60.17    -59.92    -60.25
2022-01-20T00:04:30     26.01     40.10     23.50     38.20     19.78     29.13     25.45     23.91      3.28     20.97     74.25      3.06     18.99     24.49     18.99     21.17     22.68     21.47      8.17      7.70     32.28     28.56     35.97     39.21     32.56     33.87     26.86     31.42     18.64     20.69    -56.20    -56.50    -54.24    -54.24     27.83     22.13      8.05     -2.69     22.21      1.70      2.43     18.55     17.57     74.70     31.73     26.36     26.93    -60.00    -60.00    -60.00    -60.17
2022-01-20T00:05:30     25.97     40.19     23.54     38.23     19.79     29.17     25.47     24.00      3.30     20.97     74.74      3.09     19.05     24.58     19.00     21.17     22.68     21.42      8.22      7.70     32.40     28.60     36.06     39.29     32.60     33.94     26.85     31.51     18.64     20.75    -56.20    -56.80    -54.24    -54.24     27.83     22.21      8.05     -2.69     22.21      1.70      2.43     18.47     17.65     75.19     31.81     26.36     27.01    -60.00    -60.08    -59.92    -60.08
2022-01-20T00:06:30     25.97     40.23     23.58     38.32     19.81     29.22     25.49     24.12      3.33     20.97     75.23      3.12     19.01     24.65     19.01     21.20     22.68     21.46      8.26      7.71     32.47     28.64     36.15     39.38     32.69     33.97     26.87     31.58     18.64     20.82    -56.20    -56.50    -54.24    -54.24     27.83     22.29      8.05     -2.69     22.21      1.70      2.43     18.47     17.65     75.68     31.98     26.36     26.85    -60.00    -60.00    -59.75    -60.00
2022-01-20T00:07:30     25.98     40.30     23.63     38.36     19.82     29.29     25.52     24.22      3.36     20.99     75.76      3.15     19.04     24.76     18.97     21.21     22.68     21.44      8.29      7.71     32.57     28.66     36.22     39.49     32.74     34.09     26.87     31.64     18.62     20.86    -56.20    -56.50    -54.24    -54.24     27.91     22.45      8.05     -2.69     22.21      1.70      2.52     18.30     17.65     76.08     31.98     26.36     26.85    -60.00    -60.00    -59.75    -60.00
2022-01-20T00:08:30     26.04     40.36     23.65     38.47     19.84     29.33     25.52     24.32      3.39     20.95     76.10      3.19     19.02     24.87     19.04     21.20     22.70     21.46      8.32      7.71     32.65     28.73     36.30     39.59     32.83     34.16     26.88     31.70     18.61     20.93    -56.20    -56.20    -54.24    -54.24     27.91     22.45      8.21     -2.77     22.21      1.70      2.60     18.30     17.65     76.57     31.98     26.36     27.09    -60.00    -60.00    -59.42    -60.08
2022-01-20T00:09:30     26.01     40.40     23.71     38.51     19.83     29.37     25.54     24.42      3.43     21.00     76.58      3.23     19.00     24.98     18.99     21.23     22.71     21.43      8.33      7.71     32.72     28.77     36.41     39.64     32.90     34.22     26.89     31.82     18.60     20.99    -56.20    -56.20    -54.24    -54.24     28.07     22.70      8.05     -2.69     22.21      1.70      2.68     18.55     17.57     77.06     32.22     26.36     27.01    -60.00    -60.00    -59.00    -60.00
2022-01-20T00:10:30     25.98     40.44     23.76     38.57     19.87     29.41     25.56     24.52      3.45     20.97     77.03      3.26     19.02     25.04     19.01     21.23     22.72     21.48      8.36      7.71     32.85     28.81     36.49     39.75     33.01     34.31     26.89     31.83     18.58     21.06    -56.20    -56.20    -54.24    -54.24     28.07     22.70      8.29     -2.69     22.21      1.78      2.68     18.47     17.82     77.47     32.22     26.36     27.09    -60.00    -60.00    -59.00    -60.00
2022-01-20T00:11:30     25.97     40.49     23.81     38.61     19.89     29.49     25.58     24.63      3.49     20.96     77.68      3.31     19.02     25.12     19.07     21.23     22.73     21.46      8.39      7.72     32.96     28.84     36.55     39.86     33.11     34.38     26.89     31.97     18.56     21.11    -56.20    -56.20    -54.24    -54.24     28.07     22.78      8.29     -2.69     22.21      1.95      2.68     18.55     17.82     77.96     32.22     26.36     27.09    -59.75    -60.00    -59.00    -60.00
2022-01-20T00:12:30     25.96     40.52     23.83     38.65     19.92     29.52     25.59     24.72      3.53     20.98     78.11      3.34     19.01     25.17     19.00     21.24     22.74     21.45      8.41      7.71     33.07     28.87     36.65     39.97     33.20     34.46     26.89     32.03     18.54     21.14    -56.20    -56.20    -54.24    -54.24     28.07     22.86      8.29     -2.69     22.21      1.95      2.68     18.39     17.57     78.44     32.38     26.36     27.01    -59.50    -60.00    -59.00    -60.00
