DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2022-09-29T00:00:30     32.71     48.88     31.54     46.53     25.98     35.52     28.32     32.60      1.54     21.01     94.49      1.40     19.05     32.94     19.03     22.13     25.01     21.47     12.01      6.63     33.84     35.84     37.98     40.37     34.16     35.84     33.53     33.20     22.63     28.77    -59.82    -59.82    -54.24    -54.24     35.64     30.27     11.71      0.48     23.59     -0.09      0.73     18.30     17.41     96.92     33.44     33.44     33.68    -63.00    -64.00    -63.00    -64.00
2022-09-29T00:01:30     32.70     48.86     31.57     46.54     25.97     35.52     28.32     32.62      1.53     20.99     94.43      1.39     19.01     32.97     18.98     22.15     25.01     21.46     11.99      6.64     33.84     35.86     38.01     40.38     34.22     35.89     33.53     33.25     22.60     28.73    -59.82    -59.82    -54.24    -54.24     35.64     30.27     11.71      0.48     23.59     -0.09      0.73     18.30     17.33     97.08     33.44     33.44     33.68    -63.00    -64.00    -63.00    -64.00
2022-09-29T00:02:30     32.72     48.85     31.57     46.54     25.97     35.51     28.33     32.62      1.53     20.98     94.56      1.39     18.99     32.97     19.02     22.15     25.01     21.49     11.98      6.64     33.89     35.86     38.04     40.39     34.27     35.94     33.52     33.26     22.56     28.72    -59.82    -59.82    -54.24    -54.24     35.64     30.27     11.71      0.48     23.67     -0.17      0.73     18.30     17.33     97.16     33.44     33.44     33.68    -63.00    -64.00    -63.00    -64.00
2022-09-29T00:03:30     32.73     48.85     31.57     46.48     25.96     35.52     28.32     32.64      1.53     20.99     94.49      1.38     19.01     33.04     18.96     22.14     25.01     21.50     12.00      6.64     33.92     35.88     38.06     40.43     34.32     35.94     33.50     33.32     22.53     28.72    -59.82    -59.82    -54.24    -54.24     35.64     30.27     11.71      0.73     23.51     -0.09      0.73     18.30     17.33     97.16     33.44     33.44     33.68    -63.00    -63.83    -63.00    -64.00
2022-09-29T00:04:30     32.70     48.81     31.57     46.51     25.97     35.50     28.32     32.67      1.52     20.96     94.68      1.38     19.03     33.06     19.01     22.16     25.03     21.47     11.99      6.64     33.91     35.86     38.11     40.43     34.35     35.98     33.50     33.34     22.49     28.69    -59.82    -61.03    -54.24    -54.24     35.64     30.27     11.71      0.73     23.59     -0.09      0.73     18.30     17.33     97.24     33.44     33.44     33.68    -63.00    -63.83    -63.00    -64.00
2022-09-29T00:05:30     32.70     48.82     31.58     46.50     25.96     35.47     28.32     32.67      1.51     20.97     94.75      1.37     18.98     33.09     18.99     22.14     25.01     21.46     11.98      6.65     33.90     35.89     38.12     40.44     34.38     36.00     33.50     33.38     22.47     28.67    -59.82    -59.82    -54.24    -54.24     35.64     30.27     11.71      0.73     23.59     -0.09      0.73     18.30     17.33     97.41     33.52     33.44     33.68    -63.00    -63.75    -63.00    -64.00
2022-09-29T00:06:30     32.72     48.82     31.60     46.46     25.98     35.49     28.33     32.68      1.51     20.99     94.62      1.37     19.01     33.09     19.00     22.15     25.03     21.49     11.99      6.65     33.87     35.90     38.15     40.48     34.40     36.00     33.52     33.41     22.45     28.66    -59.82    -59.82    -54.24    -54.24     35.72     30.27     11.71      0.89     23.67     -0.09      0.73     18.30     17.33     97.41     33.52     33.44     33.68    -63.00    -63.67    -63.00    -64.00
2022-09-29T00:07:30     32.72     48.82     31.60     46.49     25.96     35.52     28.33     32.69      1.51     20.97     94.88      1.36     19.00     33.11     18.99     22.15     25.01     21.47     11.99      6.65     33.88     35.90     38.15     40.45     34.46     36.05     33.50     33.46     22.43     28.64    -59.82    -62.24    -54.24    -54.24     35.72     30.27     11.71      0.97     23.59     -0.17      0.73     18.30     17.33     97.41     33.44     33.44     33.68    -63.00    -63.58    -63.00    -64.00
2022-09-29T00:08:30     32.70     48.81     31.63     46.48     25.97     35.48     28.33     32.72      1.51     20.97     94.94      1.36     18.99     33.10     19.01     22.14     25.03     21.47     12.01      6.65     33.81     35.94     38.19     40.46     34.47     36.07     33.50     33.48     22.42     28.64    -59.82    -59.82    -54.24    -54.24     35.80     30.27     11.71      1.13     23.59     -0.17      0.73     18.30     17.33     97.41     33.60     33.44     33.68    -63.00    -63.58    -63.00    -64.00
2022-09-29T00:09:30     32.70     48.80     31.63     46.47     25.97     35.49     28.32     32.74      1.51     21.00     94.88      1.37     19.03     33.09     18.95     22.14     25.04     21.50     12.02      6.66     33.80     35.94     38.19     40.48     34.51     36.08     33.52     33.50     22.39     28.63    -59.82    -61.03    -54.24    -54.24     35.88     30.27     11.71      1.21     23.67     -0.01      0.73     18.30     17.33     97.49     33.52     33.44     33.68    -63.00    -63.33    -62.92    -63.92
2022-09-29T00:10:30     32.70     48.82     31.63     46.49     25.98     35.45     28.33     32.75      1.51     20.97     95.14      1.37     18.97     33.14     19.02     22.14     25.03     21.47     12.03      6.65     33.79     35.96     38.20     40.45     34.51     36.09     33.52     33.52     22.38     28.62    -59.82    -61.03    -54.24    -54.24     35.88     30.27     11.79      1.21     23.67     -0.09      0.73     18.30     17.33     97.57     33.52     33.44     33.68    -63.00    -63.33    -63.00    -64.00
2022-09-29T00:11:30     32.70     48.82     31.63     46.49     25.98     35.47     28.32     32.72      1.51     20.97     95.07      1.37     19.06     33.12     18.97     22.14     25.03     21.47     12.03      6.66     33.76     35.96     38.20     40.42     34.55     36.09     33.50     33.50     22.34     28.62    -59.82    -60.13    -54.24    -54.24     35.88     30.27     11.79      1.21     23.67     -0.17      0.73     18.30     17.33     97.65     33.44     33.44     33.68    -63.00    -63.00    -63.00    -63.92
2022-09-29T00:12:30     32.72     48.82     31.64     46.48     25.98     35.48     28.32     32.74      1.52     20.97     95.07      1.36     19.01     33.13     18.98     22.15     25.05     21.51     12.02      6.66     33.72     35.98     38.19     40.39     34.53     36.12     33.51     33.54     22.33     28.60    -59.82    -59.82    -54.24    -54.24     35.88     30.27     11.79      1.46     23.67     -0.09      0.73     18.30     17.33     97.65     33.44     33.44     33.68    -63.00    -63.08    -62.83    -63.83
2022-09-29T00:13:30     32.73     48.83     31.64     46.49     25.98     35.45     28.30     32.77      1.51     20.97     95.07      1.36     19.00     33.11     19.01     22.14     25.05     21.50     12.02      6.65     33.70     35.99     38.16     40.38     34.55     36.10     33.49     33.56     22.30     28.59    -59.82    -59.82    -54.24    -54.24     35.88     30.27     11.71      1.46     23.67     -0.01      0.73     18.30     17.33     97.65     33.44     33.44     33.68    -63.00    -63.08    -62.92    -63.67
2022-09-29T00:14:30     32.75     48.87     31.62     46.45     25.98     35.45     28.32     32.75      1.52     20.98     95.07      1.37     18.99     33.10     18.96     22.14     25.03     21.46     12.01      6.65     33.65     35.99     38.16     40.39     34.51     36.09     33.53     33.55     22.29     28.59    -59.82    -62.24    -54.24    -54.24     35.88     30.19     11.71      1.70     23.67     -0.09      0.73     18.30     17.33     97.65     33.44     33.44     33.68    -63.00    -63.00    -62.75    -63.50
2022-09-29T00:15:30     32.72     48.82     31.66     46.48     25.98     35.43     28.32     32.76      1.51     20.99     95.14      1.37     18.99     33.13     19.00     22.13     25.05     21.47     12.01      6.66     33.60     35.99     38.11     40.36     34.53     36.07     33.52     33.54     22.28     28.56    -59.82    -61.03    -54.24    -54.24     35.88     30.19     11.79      1.87     23.67     -0.01      0.73     18.30     17.33     97.65     33.44     33.44     33.68    -63.00    -63.00    -62.83    -63.50
2022-09-29T00:16:30     32.72     48.76     31.66     46.46     25.98     35.45     28.31     32.77      1.51     20.97     94.88      1.37     19.04     33.17     18.99     22.13     25.05     21.45     12.02      6.65     33.59     36.03     38.12     40.31     34.53     36.05     33.50     33.52     22.27     28.55    -59.82    -61.03    -54.24    -54.24     35.88     30.27     11.87      2.03     23.67     -0.01      0.73     18.30     17.33     97.65     33.44     33.44     33.68    -63.00    -63.00    -62.42    -63.25
