DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2022-07-08T00:00:30     31.00     47.13     29.88     44.79     24.60     33.88     27.73     30.36      2.28     20.99     90.54      1.87     19.05     30.98     19.01     21.97     24.41     21.42     10.86      7.12     31.41     34.94     35.74     38.00     32.09     33.62     31.53     31.02     21.87     27.13    -56.20    -56.20    -54.24    -54.24     35.15     27.83     10.65     -0.49     23.43      0.48      1.21     18.30     17.57     92.77     31.00     32.30     31.73    -60.00    -60.00    -59.00    -60.00
2022-07-08T00:01:30     31.00     47.13     29.89     44.79     24.60     33.89     27.71     30.28      2.24     20.98     90.54      1.84     19.01     30.94     19.02     21.97     24.40     21.46     10.74      7.12     31.41     34.93     35.75     38.00     32.09     33.63     31.51     31.00     21.82     27.10    -56.20    -56.20    -39.82    -54.24     35.15     27.83     10.49     -0.49     23.43      0.48      1.21     18.30     17.57     92.77     31.00     32.38     31.73    -60.00    -60.00    -59.17    -60.00
2022-07-08T00:02:30     30.99     47.14     29.86     44.79     24.58     33.87     27.70     30.25      2.20     20.98     90.54      1.80     18.99     30.92     18.99     21.96     24.39     21.48     10.66      7.12     31.39     34.95     35.76     38.01     32.08     33.61     31.51     31.03     21.77     27.03    -56.20    -56.20    -44.63    -54.24     35.15     27.66     10.49     -0.49     23.43      0.48      1.21     18.30     17.57     92.77     31.00     32.22     31.73    -60.00    -60.00    -59.42    -60.17
2022-07-08T00:03:30     30.96     47.14     29.85     44.80     24.58     33.89     27.72     30.22      2.18     20.98     90.54      1.76     19.01     30.89     19.01     21.94     24.39     21.41     10.58      7.13     31.39     34.92     35.76     38.02     32.08     33.63     31.52     31.01     21.73     26.97    -56.20    -56.20    -44.63    -54.24     35.15     27.58     10.33     -0.74     23.43      0.48      1.05     18.30     17.49     92.77     31.00     32.22     31.73    -60.00    -60.00    -59.92    -60.25
2022-07-08T00:04:30     30.96     47.17     29.83     44.80     24.58     33.87     27.69     30.18      2.14     20.95     90.37      1.73     19.00     30.86     19.00     21.95     24.39     21.44     10.50      7.13     31.39     34.92     35.76     38.00     32.08     33.63     31.51     31.04     21.67     26.92    -56.20    -56.20    -39.82    -54.24     35.15     27.58     10.25     -0.74     23.43      0.40      0.97     18.30     17.49     92.77     31.00     32.22     31.73    -60.00    -60.25    -60.00    -60.75
2022-07-08T00:05:30     30.94     47.14     29.80     44.77     24.57     33.88     27.69     30.15      2.11     20.95     90.32      1.70     19.01     30.83     18.98     21.95     24.38     21.47     10.44      7.13     31.42     34.92     35.76     38.01     32.11     33.64     31.49     31.04     21.64     26.91    -56.20    -56.20    -39.82    -54.24     35.15     27.58     10.25     -0.74     23.43      0.32      0.97     18.30     17.57     92.77     31.00     32.22     31.65    -60.00    -60.75    -60.00    -61.00
2022-07-08T00:06:30     30.96     47.17     29.79     44.78     24.56     33.85     27.69     30.14      2.08     20.98     90.26      1.66     19.01     30.80     19.01     21.95     24.40     21.50     10.38      7.14     31.41     34.93     35.78     38.02     32.11     33.63     31.49     31.05     21.59     26.86    -56.20    -56.20    -44.63    -54.24     35.15     27.58     10.17     -0.74     23.43      0.24      0.97     18.30     17.57     92.77     31.00     32.22     31.65    -60.00    -60.92    -60.00    -61.00
2022-07-08T00:07:30     30.94     47.12     29.78     44.74     24.57     33.85     27.69     30.13      2.05     20.96     90.60      1.62     19.01     30.80     19.00     21.95     24.37     21.43     10.31      7.13     31.41     34.95     35.77     38.02     32.08     33.65     31.50     31.04     21.55     26.82    -56.20    -56.20    -44.63    -54.24     35.15     27.58     10.00     -0.66     23.43      0.24      0.97     18.30     17.57     92.77     31.00     32.22     31.57    -60.00    -61.00    -60.00    -61.00
2022-07-08T00:08:30     30.94     47.12     29.76     44.75     24.56     33.83     27.71     30.14      2.01     20.98     90.65      1.59     18.99     30.79     19.00     21.95     24.37     21.46     10.26      7.14     31.42     34.94     35.79     38.03     32.09     33.65     31.49     31.07     21.53     26.78    -56.20    -56.20    -44.63    -54.24     35.15     27.58     10.00     -0.58     23.43      0.24      0.97     18.30     17.49     92.77     31.00     32.22     31.57    -60.08    -61.00    -60.00    -61.00
2022-07-08T00:09:30     30.93     47.13     29.74     44.74     24.55     33.84     27.71     30.15      1.98     20.99     90.43      1.56     19.02     30.81     18.98     21.95     24.37     21.46     10.24      7.14     31.43     34.95     35.78     38.01     32.11     33.67     31.45     31.08     21.51     26.75    -56.20    -56.20    -39.82    -54.24     35.15     27.58     10.00     -0.49     23.43      0.24      0.97     18.30     17.57     92.69     31.00     32.22     31.57    -60.42    -61.00    -60.00    -61.00
2022-07-08T00:10:30     30.93     47.13     29.73     44.74     24.55     33.82     27.70     30.15      1.95     20.96     90.48      1.53     18.97     30.86     19.02     21.94     24.37     21.47     10.23      7.14     31.40     34.94     35.79     38.01     32.14     33.66     31.47     31.08     21.49     26.73    -56.20    -56.20    -44.63    -54.24     35.15     27.58     10.00     -0.33     23.43      0.24      0.97     18.30     17.49     92.77     31.00     32.22     31.49    -60.75    -61.00    -60.00    -61.00
2022-07-08T00:11:30     30.92     47.10     29.73     44.73     24.53     33.79     27.73     30.19      1.92     20.99     90.77      1.51     19.02     30.87     18.97     21.94     24.36     21.45     10.23      7.14     31.39     34.95     35.78     38.02     32.17     33.63     31.48     31.09     21.47     26.70    -56.20    -56.50    -49.43    -54.24     35.15     27.58     10.00     -0.17     23.43      0.24      0.81     18.30     17.41     92.77     31.00     32.22     31.49    -61.00    -61.00    -60.00    -61.00
2022-07-08T00:12:30     30.92     47.10     29.73     44.73     24.53     33.79     27.73     30.22      1.90     20.99     90.71      1.48     19.02     30.90     19.00     21.93     24.35     21.43     10.25      7.14     31.38     34.95     35.77     38.02     32.16     33.65     31.47     31.11     21.46     26.67    -56.20    -57.10    -44.63    -54.24     35.15     27.58     10.00     -0.01     23.43      0.16      0.73     18.30     17.57     92.69     31.00     32.22     31.57    -61.00    -61.00    -60.00    -61.00
2022-07-08T00:13:30     30.90     47.12     29.73     44.67     24.54     33.78     27.73     30.27      1.88     20.98     90.43      1.45     19.03     30.94     19.00     21.94     24.37     21.44     10.28      7.14     31.38     34.94     35.79     38.00     32.20     33.65     31.45     31.10     21.43     26.64    -56.20    -56.80    -44.63    -54.24     35.15     27.66     10.08      0.16     23.43      0.16      0.73     18.30     17.57     92.77     31.00     32.22     31.57    -61.00    -61.00    -60.25    -61.08
2022-07-08T00:14:30     30.89     47.11     29.72     44.70     24.53     33.76     27.71     30.30      1.85     20.97     90.43      1.43     19.03     30.94     18.99     21.93     24.37     21.49     10.34      7.14     31.35     34.92     35.79     38.01     32.20     33.68     31.46     31.11     21.41     26.62    -57.40    -56.80    -39.82    -54.24     35.15     27.83     10.17      0.32     23.43     -0.01      0.73     18.30     17.57     92.77     31.00     32.22     31.49    -61.00    -61.08    -60.42    -61.17
2022-07-08T00:15:30     30.90     47.10     29.72     44.67     24.53     33.76     27.73     30.35      1.82     20.97     90.43      1.41     18.98     30.95     19.02     21.93     24.37     21.45     10.39      7.14     31.31     34.91     35.76     38.00     32.19     33.65     31.45     31.10     21.39     26.62    -56.50    -58.01    -54.24    -54.24     35.15     27.83     10.25      0.56     23.43     -0.01      0.73     18.30     17.57     92.77     31.00     32.22     31.49    -61.00    -61.33    -61.00    -61.75
2022-07-08T00:16:30     30.86     47.13     29.72     44.67     24.53     33.74     27.74     30.38      1.80     20.96     90.60      1.39     19.02     30.95     19.01     21.93     24.40     21.49     10.45      7.14     31.29     34.91     35.76     38.00     32.20     33.67     31.45     31.10     21.35     26.59    -56.80    -58.01    -49.43    -54.24     35.15     27.83     10.25      0.73     23.43     -0.01      0.73     18.30     17.49     92.77     31.00     32.22     31.57    -61.00    -61.58    -60.83    -62.00
2022-07-08T00:17:30     30.86     47.12     29.73     44.67     24.52     33.73     27.74     30.41      1.78     20.95     90.60      1.36     19.03     30.97     19.01     21.93     24.40     21.47     10.51      7.13     31.27     34.91     35.75     37.95     32.20     33.66     31.45     31.11     21.34     26.60    -57.40    -58.01    -49.43    -54.24     35.15     27.83     10.25      0.97     23.43     -0.01      0.73     18.30     17.57     92.77     31.00     32.22     31.49    -61.00    -61.92    -61.00    -62.00
2022-07-08T00:18:30     30.85     47.07     29.73     44.67     24.51     33.72     27.72     30.45      1.75     20.97     90.54      1.35     18.99     30.98     18.99     21.93     24.41     21.49     10.57      7.13     31.23     34.91     35.75     37.95     32.19     33.64     31.45     31.10     21.33     26.57    -58.01    -58.01    -44.63    -54.24     35.15     27.83     10.49      1.05     23.43     -0.01      0.73     18.30     17.57     92.77     31.00     32.22     31.49    -61.00    -61.92    -61.00    -62.00
2022-07-08T00:19:30     30.86     47.10     29.73     44.71     24.52     33.70     27.73     30.48      1.74     20.97     90.54      1.33     19.03     31.00     19.01     21.93     24.41     21.46     10.63      7.13     31.19     34.93     35.74     37.91     32.17     33.62     31.47     31.10     21.30     26.57    -58.01    -58.01    -44.63    -54.24     35.15     27.83     10.49      1.21     23.43     -0.01      0.73     18.30     17.41     92.77     31.00     32.22     31.49    -61.00    -62.00    -61.00    -62.00
2022-07-08T00:20:30     30.85     47.10     29.73     44.64     24.51     33.67     27.75     30.53      1.73     20.96     90.71      1.31     19.01     31.00     19.00     21.93     24.41     21.44     10.69      7.12     31.15     34.92     35.72     37.90     32.19     33.61     31.46     31.11     21.28     26.55    -58.01    -58.01    -39.82    -54.24     35.15     27.83     10.49      1.46     23.43     -0.01      0.73     18.30     17.49     92.77     31.00     32.22     31.49    -61.17    -62.00    -61.00    -62.00
