DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2022-04-12T00:00:30     32.66     48.58     31.53     46.45     25.63     35.72     28.47     32.49      0.47     21.05     93.98      0.20     18.98     32.87     19.01     22.15     24.98     21.44     13.06      6.43     32.27     35.88     36.41     38.81     32.69     34.27     33.40     31.66     22.72     28.87    -59.82    -59.82    -54.24    -54.24     35.56     30.27     12.93      1.46     23.67     -1.23     -0.49     18.30     17.33     96.67     31.98     33.44     33.68    -63.00    -63.00    -62.00    -63.00
2022-04-12T00:01:30     32.66     48.62     31.55     46.46     25.62     35.73     28.45     32.46      0.48     21.06     94.05      0.20     19.05     32.85     18.99     22.16     24.98     21.49     13.03      6.43     32.28     35.87     36.46     38.84     32.74     34.32     33.42     31.69     22.67     28.86    -59.82    -59.82    -54.24    -54.24     35.64     30.27     12.85      1.30     23.67     -1.15     -0.25     18.30     17.33     96.84     31.98     33.44     33.52    -63.00    -63.00    -62.00    -63.00
2022-04-12T00:02:30     32.67     48.63     31.55     46.41     25.62     35.73     28.44     32.44      0.49     21.04     94.36      0.21     19.00     32.86     18.97     22.15     24.96     21.44     12.97      6.44     32.30     35.86     36.51     38.85     32.80     34.39     33.41     31.76     22.65     28.83    -59.52    -59.82    -54.24    -54.24     35.56     30.10     12.69      1.21     23.67     -1.06     -0.33     18.30     17.33     96.92     31.98     33.44     33.68    -62.92    -63.00    -62.00    -63.00
2022-04-12T00:03:30     32.67     48.62     31.55     46.45     25.64     35.75     28.45     32.41      0.50     21.02     94.37      0.21     19.03     32.82     18.98     22.15     24.96     21.46     12.92      6.44     32.31     35.84     36.54     38.88     32.85     34.41     33.43     31.80     22.60     28.82    -59.82    -59.82    -54.24    -54.24     35.64     30.02     12.69      1.21     23.67     -1.23     -0.41     18.30     17.33     96.92     31.98     33.44     33.68    -63.00    -63.00    -62.00    -63.00
2022-04-12T00:04:30     32.67     48.66     31.54     46.47     25.63     35.76     28.42     32.39      0.51     21.01     94.36      0.22     19.03     32.84     18.98     22.15     24.94     21.45     12.85      6.45     32.32     35.84     36.59     38.89     32.90     34.45     33.41     31.88     22.58     28.79    -59.52    -59.82    -54.24    -54.24     35.48     30.02     12.69      1.21     23.67     -1.15     -0.33     18.30     17.33     96.92     31.98     33.44     33.60    -62.67    -63.00    -62.00    -63.00
2022-04-12T00:05:30     32.67     48.64     31.54     46.46     25.64     35.78     28.43     32.35      0.52     21.01     94.49      0.22     19.00     32.80     18.95     22.16     24.97     21.48     12.80      6.45     32.33     35.86     36.60     38.94     32.96     34.49     33.41     31.87     22.53     28.77    -58.92    -59.82    -54.24    -54.24     35.56     30.02     12.61      1.21     23.67     -1.06     -0.41     18.30     17.33     97.16     31.98     33.44     33.68    -62.58    -63.00    -62.00    -63.00
2022-04-12T00:06:30     32.67     48.60     31.54     46.46     25.63     35.76     28.41     32.33      0.53     20.99     94.49      0.22     19.01     32.80     19.00     22.16     24.96     21.45     12.74      6.45     32.33     35.86     36.63     38.94     33.02     34.55     33.40     31.89     22.51     28.74    -59.52    -59.82    -54.24    -54.24     35.39     29.86     12.44      1.21     23.67     -1.06     -0.33     18.30     17.33     97.16     32.14     33.44     33.60    -62.58    -63.00    -62.00    -63.00
2022-04-12T00:07:30     32.69     48.58     31.54     46.45     25.63     35.77     28.39     32.31      0.53     20.99     94.49      0.22     18.99     32.77     18.98     22.16     24.95     21.47     12.67      6.45     32.30     35.83     36.65     38.95     33.09     34.57     33.41     31.97     22.47     28.70    -59.82    -59.82    -54.24    -54.24     35.64     29.78     12.44      1.13     23.67     -1.06     -0.41     18.30     17.33     97.16     32.06     33.44     33.60    -62.67    -63.00    -62.00    -63.00
2022-04-12T00:08:30     32.68     48.62     31.52     46.40     25.63     35.76     28.38     32.25      0.54     20.99     94.62      0.22     18.98     32.75     18.99     22.16     24.96     21.46     12.60      6.45     32.27     35.87     36.65     38.94     33.12     34.55     33.39     32.01     22.45     28.65    -59.82    -59.22    -54.24    -54.24     35.56     29.78     12.44      1.13     23.67     -1.23     -0.49     18.30     17.33     97.16     31.98     33.44     33.68    -62.33    -63.00    -62.00    -63.00
2022-04-12T00:09:30     32.67     48.64     31.54     46.44     25.63     35.78     28.37     32.23      0.54     20.97     94.55      0.22     19.01     32.75     18.98     22.16     24.96     21.45     12.53      6.46     32.28     35.84     36.69     38.94     33.12     34.56     33.38     32.01     22.41     28.61    -59.52    -59.82    -54.24    -54.24     35.48     29.78     12.28      0.97     23.67     -1.23     -0.49     18.30     17.33     97.16     32.06     33.44     33.60    -62.42    -63.00    -62.00    -63.00
