DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2022-07-05T00:00:30     30.79     47.29     29.95     44.70     24.51     33.57     27.88     31.81      1.54     21.05     89.82      1.36     19.01     31.79     18.98     21.88     24.65     21.43     11.66      6.86     29.84     34.86     34.28     36.51     30.63     32.30     31.51     29.61     22.91     27.89    -58.01    -58.61    -54.24    -54.24     35.15     29.70     11.55      1.95     23.43     -0.01      0.73     18.30     17.57     92.03     30.02     32.22     31.73    -61.00    -61.83    -61.00    -62.00
2022-07-05T00:01:30     30.79     47.32     29.93     44.65     24.51     33.58     27.90     31.79      1.56     21.05     89.82      1.38     18.98     31.77     18.99     21.88     24.65     21.45     11.65      6.86     29.88     34.87     34.28     36.51     30.62     32.30     31.55     29.60     22.92     27.90    -58.01    -58.01    -54.24    -54.24     35.15     29.53     11.47      1.95     23.35     -0.01      0.73     18.30     17.49     92.03     30.02     32.22     31.73    -61.00    -61.58    -61.00    -62.00
2022-07-05T00:02:30     30.81     47.32     29.96     44.69     24.51     33.56     27.90     31.74      1.57     21.07     89.88      1.40     19.03     31.77     18.99     21.87     24.65     21.46     11.62      6.86     29.88     34.84     34.31     36.55     30.66     32.31     31.55     29.59     22.92     27.91    -58.01    -58.01    -54.24    -54.24     35.15     29.53     11.47      1.70     23.35     -0.01      0.73     18.30     17.57     92.03     30.02     32.22     31.73    -61.00    -61.08    -61.00    -61.83
2022-07-05T00:03:30     30.81     47.32     29.98     44.67     24.52     33.57     27.91     31.74      1.59     21.05     89.71      1.41     19.02     31.76     18.99     21.89     24.63     21.48     11.62      6.86     29.92     34.82     34.36     36.57     30.67     32.30     31.57     29.60     22.92     27.89    -58.01    -58.01    -54.24    -54.24     35.15     29.53     11.47      1.70     23.35     -0.01      0.73     18.30     17.49     92.03     30.10     32.22     31.73    -61.00    -61.00    -60.58    -61.50
2022-07-05T00:04:30     30.82     47.29     29.99     44.70     24.51     33.55     27.92     31.73      1.60     21.06     89.71      1.43     18.98     31.73     18.96     21.88     24.64     21.46     11.62      6.87     29.98     34.80     34.37     36.61     30.69     32.35     31.58     29.61     22.91     27.90    -57.71    -58.01    -54.24    -54.24     35.07     29.53     11.47      1.62     23.35     -0.01      0.89     18.30     17.41     92.03     30.27     32.22     31.73    -61.00    -61.00    -60.50    -61.08
2022-07-05T00:05:30     30.84     47.29     29.99     44.67     24.51     33.55     27.92     31.72      1.62     21.07     90.04      1.44     19.00     31.74     19.01     21.89     24.63     21.49     11.62      6.87     30.04     34.78     34.35     36.63     30.73     32.38     31.61     29.61     22.90     27.91    -57.10    -58.01    -54.24    -54.24     35.07     29.53     11.47      1.46     23.43     -0.01      0.81     18.30     17.49     92.03     30.27     32.22     31.73    -61.00    -61.00    -60.08    -61.00
2022-07-05T00:06:30     30.83     47.28     30.00     44.69     24.51     33.54     27.94     31.68      1.63     21.05     89.88      1.45     19.01     31.74     19.00     21.88     24.61     21.46     11.65      6.88     30.09     34.81     34.39     36.71     30.73     32.38     31.61     29.66     22.89     27.91    -57.10    -58.01    -54.24    -54.24     35.07     29.53     11.47      1.46     23.35     -0.01      0.73     18.30     17.57     92.03     30.27     32.14     31.73    -61.00    -61.00    -60.00    -61.00
2022-07-05T00:07:30     30.83     47.30     30.00     44.67     24.53     33.57     27.94     31.64      1.65     21.07     89.93      1.45     18.99     31.73     19.01     21.89     24.62     21.46     11.66      6.88     30.16     34.78     34.37     36.73     30.77     32.41     31.63     29.68     22.88     27.91    -57.40    -57.40    -54.24    -54.24     35.07     29.53     11.55      1.46     23.35     -0.01      0.89     18.30     17.49     92.03     30.27     32.14     31.73    -61.00    -61.00    -60.00    -61.00
2022-07-05T00:08:30     30.84     47.29     30.02     44.70     24.52     33.54     27.95     31.65      1.66     21.07     89.88      1.47     19.04     31.73     18.99     21.90     24.61     21.47     11.69      6.89     30.25     34.77     34.40     36.76     30.80     32.43     31.64     29.69     22.86     27.91    -57.10    -57.71    -49.43    -54.24     35.07     29.53     11.63      1.21     23.43     -0.01      0.81     18.30     17.49     92.03     30.27     32.14     31.73    -60.83    -61.00    -60.00    -61.00
2022-07-05T00:09:30     30.85     47.30     30.03     44.70     24.52     33.56     27.94     31.60      1.67     21.06     89.82      1.47     19.02     31.71     19.04     21.91     24.60     21.45     11.71      6.89     30.29     34.78     34.47     36.82     30.80     32.49     31.64     29.73     22.84     27.89    -57.10    -58.01    -54.24    -54.24     34.99     29.53     11.63      1.21     23.43     -0.01      0.89     18.30     17.57     92.03     30.27     32.14     31.73    -60.33    -61.00    -60.00    -61.00
