DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2022-06-09T00:00:30     31.07     47.13     30.01     44.81     24.73     34.06     27.80     31.31      0.98     20.99     91.22      0.60     18.97     31.43     19.01     21.89     24.63     21.48     11.26      6.78     30.61     34.47     35.18     37.38     31.68     33.20     31.77     30.65     21.33     26.80    -59.82    -59.82    -54.24    -54.24     34.42     28.64     11.22      3.33     23.43     -0.74     -0.01     18.30     17.49     93.50     30.27     31.98     31.98    -62.25    -63.00    -62.00    -63.00
2022-06-09T00:01:30     31.05     47.14     29.99     44.81     24.73     34.04     27.79     31.39      0.97     20.97     91.34      0.60     19.03     31.43     18.99     21.89     24.65     21.51     11.33      6.78     30.56     34.49     35.16     37.34     31.65     33.13     31.76     30.62     21.34     26.79    -59.82    -59.82    -54.24    -54.24     34.42     28.80     11.22      3.57     23.43     -0.74     -0.01     18.30     17.41     93.50     30.27     32.06     31.98    -62.67    -63.00    -62.00    -63.00
2022-06-09T00:02:30     31.07     47.15     29.98     44.80     24.73     34.03     27.80     31.46      0.96     20.97     91.28      0.59     18.99     31.44     18.97     21.89     24.65     21.48     11.38      6.78     30.53     34.51     35.11     37.31     31.60     33.09     31.74     30.58     21.37     26.82    -59.82    -59.82    -54.24    -54.24     34.42     28.80     11.22      3.82     23.43     -0.66     -0.01     18.30     17.41     93.34     30.27     32.06     31.98    -62.83    -63.00    -62.00    -63.00
2022-06-09T00:03:30     31.06     47.14     29.98     44.78     24.74     33.99     27.80     31.52      0.96     20.98     91.39      0.60     18.99     31.44     18.98     21.90     24.66     21.47     11.44      6.77     30.48     34.53     35.07     37.28     31.58     33.05     31.74     30.55     21.38     26.84    -59.82    -59.82    -54.24    -54.24     34.42     28.96     11.31      3.90     23.43     -0.74     -0.01     18.30     17.49     93.50     30.27     32.06     31.98    -62.92    -63.00    -62.00    -63.00
2022-06-09T00:04:30     31.05     47.14     29.96     44.78     24.74     34.03     27.78     31.57      0.96     20.96     91.11      0.60     19.00     31.44     18.99     21.89     24.66     21.49     11.51      6.76     30.44     34.53     35.04     37.24     31.54     33.01     31.72     30.51     21.40     26.86    -59.82    -59.82    -54.24    -54.24     34.42     29.05     11.47      4.14     23.43     -0.74     -0.01     18.30     17.57     93.50     30.19     32.14     31.89    -62.92    -63.00    -62.00    -63.00
2022-06-09T00:05:30     31.05     47.19     29.98     44.79     24.73     34.00     27.79     31.61      0.95     20.99     91.05      0.59     19.02     31.46     19.00     21.89     24.67     21.47     11.57      6.77     30.40     34.54     34.98     37.21     31.50     32.97     31.71     30.46     21.43     26.88    -59.82    -59.82    -54.24    -54.24     34.42     29.05     11.47      4.14     23.43     -0.66     -0.01     18.30     17.33     93.34     30.02     31.98     31.73    -62.92    -63.00    -62.00    -63.00
2022-06-09T00:06:30     31.06     47.28     29.95     44.79     24.74     34.01     27.81     31.68      0.95     20.98     91.16      0.60     19.01     31.44     19.01     21.88     24.67     21.48     11.67      6.76     30.37     34.52     34.95     37.16     31.48     32.90     31.66     30.42     21.45     26.90    -59.82    -59.82    -54.24    -54.24     34.34     29.21     11.47      4.23     23.43     -0.74     -0.01     18.30     17.49     93.42     30.02     32.06     31.73    -63.00    -63.00    -62.00    -63.00
2022-06-09T00:07:30     31.04     47.34     29.95     44.79     24.72     33.98     27.83     31.75      0.95     20.99     91.22      0.60     18.98     31.49     18.97     21.88     24.67     21.46     11.75      6.76     30.33     34.54     34.89     37.14     31.45     32.87     31.66     30.40     21.49     26.93    -59.82    -59.82    -54.24    -54.24     34.42     29.29     11.71      4.31     23.43     -0.74     -0.01     18.30     17.57     93.26     30.02     31.98     31.73    -63.00    -63.00    -62.00    -63.00
2022-06-09T00:08:30     31.05     47.20     29.94     44.78     24.73     33.99     27.82     31.79      0.95     20.99     91.22      0.61     18.99     31.51     19.00     21.88     24.68     21.46     11.81      6.74     30.32     34.53     34.87     37.09     31.42     32.85     31.64     30.37     21.51     26.95    -59.82    -61.03    -54.24    -54.24     34.42     29.29     11.71      4.39     23.43     -0.74     -0.01     18.30     17.49     93.26     30.02     31.98     31.73    -62.92    -63.00    -62.00    -63.00
2022-06-09T00:09:30     31.03     47.22     29.98     44.77     24.73     33.97     27.83     31.85      0.96     20.98     91.05      0.62     19.01     31.52     19.02     21.88     24.70     21.47     11.85      6.74     30.26     34.55     34.83     37.06     31.36     32.79     31.65     30.31     21.55     26.98    -59.82    -62.24    -54.24    -54.24     34.42     29.53     11.71      4.55     23.43     -0.74     -0.01     18.30     17.57     93.26     30.02     31.98     31.73    -62.92    -63.00    -62.00    -63.00
2022-06-09T00:10:30     31.03     47.26     29.96     44.79     24.73     33.95     27.84     31.91      0.96     20.97     91.22      0.64     18.98     31.54     18.98     21.88     24.71     21.49     11.90      6.74     30.23     34.55     34.79     37.01     31.34     32.74     31.63     30.27     21.61     27.02    -59.82    -63.45    -54.24    -54.24     34.50     29.53     11.71      4.63     23.43     -0.74     -0.01     18.30     17.33     93.26     30.02     31.98     31.73    -62.92    -63.00    -62.00    -63.00
2022-06-09T00:11:30     31.03     47.20     29.96     44.77     24.73     33.96     27.85     31.96      0.97     20.98     91.05      0.65     19.01     31.58     19.00     21.88     24.71     21.46     11.95      6.73     30.18     34.59     34.76     36.97     31.29     32.73     31.64     30.24     21.66     27.07    -59.82    -62.54    -54.24    -54.24     34.58     29.53     11.96      4.63     23.43     -0.66     -0.01     18.30     17.49     93.26     30.02     32.06     31.73    -62.50    -63.00    -62.00    -63.00
2022-06-09T00:12:30     31.04     47.26     29.95     44.78     24.73     33.97     27.85     32.00      0.98     20.97     90.99      0.66     19.01     31.61     19.01     21.88     24.71     21.43     11.99      6.72     30.15     34.60     34.73     36.95     31.25     32.68     31.66     30.20     21.77     27.11    -61.03    -61.03    -54.24    -54.24     34.58     29.53     11.96      4.63     23.43     -0.58     -0.01     18.30     17.57     93.26     30.02     31.98     31.81    -62.67    -63.00    -62.00    -63.00
2022-06-09T00:13:30     31.02     47.29     29.99     44.80     24.73     33.93     27.86     32.06      0.99     20.96     90.99      0.68     18.97     31.64     18.99     21.88     24.73     21.50     12.04      6.72     30.10     34.63     34.67     36.91     31.24     32.69     31.65     30.15     21.84     27.16    -61.03    -61.03    -54.24    -54.24     34.66     29.78     11.96      4.63     23.43     -0.49     -0.01     18.30     17.41     93.17     30.02     32.22     31.81    -62.42    -63.00    -62.00    -63.00
2022-06-09T00:14:30     31.03     47.24     29.99     44.79     24.73     33.93     27.88     32.09      1.00     20.99     90.94      0.70     19.01     31.67     19.00     21.86     24.72     21.46     12.06      6.71     30.08     34.66     34.62     36.87     31.19     32.67     31.67     30.12     21.91     27.21    -59.82    -61.03    -54.24    -54.24     34.66     29.78     11.96      4.63     23.43     -0.49     -0.01     18.30     17.57     93.01     30.02     32.06     31.73    -62.33    -63.00    -62.00    -63.00
2022-06-09T00:15:30     31.02     47.22     30.00     44.78     24.73     33.92     27.90     32.18      1.01     20.99     90.99      0.71     19.00     31.73     18.99     21.89     24.74     21.48     12.09      6.71     30.06     34.68     34.60     36.86     31.15     32.64     31.69     30.09     22.00     27.26    -59.82    -61.03    -54.24    -54.24     34.66     30.02     11.96      4.63     23.43     -0.58      0.16     18.30     17.33     93.09     30.02     32.14     31.89    -62.33    -63.00    -62.00    -63.00
2022-06-09T00:16:30     31.03     47.22     30.00     44.79     24.73     33.91     27.91     32.22      1.03     20.99     90.88      0.73     18.99     31.78     18.99     21.86     24.74     21.45     12.13      6.71     30.00     34.69     34.60     36.82     31.10     32.60     31.69     30.05     22.09     27.33    -61.03    -60.13    -54.24    -54.24     34.66     30.02     11.96      4.47     23.43     -0.49      0.16     18.30     17.41     93.01     30.02     32.22     31.89    -62.00    -63.00    -62.00    -63.00
2022-06-09T00:17:30     31.01     47.23     30.03     44.81     24.73     33.92     27.92     32.29      1.04     20.99     90.99      0.75     18.97     31.83     18.99     21.87     24.75     21.47     12.15      6.71     29.99     34.74     34.57     36.80     31.07     32.61     31.69     30.00     22.20     27.39    -61.03    -62.24    -54.24    -54.24     34.66     30.02     12.04      4.39     23.43     -0.49      0.24     18.30     17.49     93.01     30.02     32.22     31.89    -62.00    -63.00    -62.00    -63.00
2022-06-09T00:18:30     31.03     47.23     30.04     44.82     24.73     33.91     27.93     32.32      1.07     20.98     90.82      0.78     19.00     31.88     18.98     21.88     24.76     21.46     12.17      6.70     29.98     34.71     34.55     36.76     31.05     32.59     31.72     29.96     22.30     27.45    -61.03    -61.03    -54.24    -54.24     34.66     30.27     11.96      4.39     23.43     -0.49      0.24     18.30     17.57     93.01     30.02     32.14     31.89    -62.00    -63.00    -62.00    -63.00
