DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2022-02-16T00:00:30     33.77     50.87     32.84     48.29     27.68     37.03     29.43     33.97      1.98     22.07     96.27      1.97     19.06     34.51     19.02     22.34     25.42     21.46     14.59      6.79     35.88     37.86     39.70     42.39     36.02     37.58     34.51     34.88     24.34     30.09    -59.82    -59.82    -54.24    -54.24     37.84     31.98     14.40      2.68     24.65      0.32      1.38     18.30     17.33     98.87     35.64     35.39     34.66    -61.00    -62.00    -61.00    -62.00
2022-02-16T00:01:30     33.77     50.83     32.84     48.31     27.69     37.04     29.44     33.98      2.02     22.08     96.27      2.01     19.01     34.51     19.00     22.33     25.43     21.47     14.54      6.79     35.96     37.83     39.77     42.44     36.09     37.69     34.52     34.95     24.30     30.08    -59.82    -59.82    -54.24    -54.24     37.84     31.98     14.40      2.68     24.65      0.40      1.46     18.30     17.33     99.11     35.64     35.39     34.74    -61.00    -62.00    -61.00    -62.00
2022-02-16T00:02:30     33.78     50.86     32.84     48.27     27.69     37.02     29.44     33.99      2.05     22.07     96.47      2.04     19.00     34.51     19.03     22.33     25.42     21.49     14.51      6.80     36.00     37.83     39.85     42.54     36.15     37.69     34.53     35.05     24.28     30.07    -59.52    -59.82    -54.24    -54.24     37.84     31.89     14.40      2.68     24.73      0.48      1.46     18.30     17.33     99.11     35.64     35.39     34.66    -61.00    -61.92    -61.00    -62.00
2022-02-16T00:03:30     33.78     50.89     32.84     48.28     27.69     37.05     29.43     34.00      2.08     22.06     96.61      2.07     19.07     34.51     18.97     22.34     25.42     21.46     14.47      6.80     36.05     37.86     39.92     42.61     36.22     37.77     34.53     35.10     24.24     30.06    -59.82    -59.82    -54.24    -54.24     37.92     31.98     14.40      2.68     24.65      0.48      1.46     18.30     17.33     99.20     35.64     35.39     34.66    -61.00    -61.67    -61.00    -62.00
2022-02-16T00:04:30     33.79     50.87     32.84     48.29     27.71     37.06     29.41     34.03      2.12     22.05     96.82      2.11     19.04     34.51     18.99     22.34     25.42     21.48     14.43      6.81     36.14     37.85     39.96     42.69     36.31     37.84     34.51     35.21     24.23     30.05    -59.82    -59.82    -54.24    -54.24     37.84     31.81     14.40      2.43     24.65      0.48      1.46     18.30     17.33     99.36     35.80     35.39     34.66    -61.00    -61.17    -60.92    -61.92
2022-02-16T00:05:30     33.77     50.90     32.83     48.28     27.72     37.05     29.41     34.07      2.16     22.04     96.82      2.15     19.01     34.52     19.00     22.34     25.43     21.48     14.38      6.82     36.17     37.84     40.06     42.74     36.39     37.91     34.51     35.25     24.18     30.01    -59.82    -59.82    -54.24    -54.24     37.84     31.98     14.23      2.43     24.65      0.48      1.54     18.30     17.33     99.36     35.88     35.39     34.82    -61.00    -61.00    -60.75    -61.50
2022-02-16T00:06:30     33.78     50.91     32.83     48.27     27.71     37.08     29.41     34.11      2.19     22.03     96.88      2.18     19.01     34.51     19.01     22.34     25.41     21.47     14.35      6.82     36.22     37.83     40.13     42.80     36.48     37.99     34.51     35.32     24.14     29.99    -59.52    -59.82    -54.24    -54.24     37.84     31.89     14.15      2.43     24.65      0.64      1.62     18.30     17.41     99.44     35.88     35.39     34.66    -61.00    -61.00    -60.25    -61.00
2022-02-16T00:07:30     33.80     50.86     32.84     48.28     27.73     37.03     29.41     34.13      2.23     22.03     96.95      2.21     19.01     34.53     19.01     22.33     25.42     21.50     14.31      6.83     36.25     37.83     40.18     42.86     36.56     38.04     34.54     35.38     24.12     29.99    -59.22    -59.82    -54.24    -54.24     37.84     31.98     14.15      2.43     24.65      0.64      1.70     18.30     17.33     99.60     35.88     35.39     34.66    -61.00    -61.00    -60.00    -61.08
2022-02-16T00:08:30     33.78     50.87     32.86     48.29     27.72     37.06     29.40     34.16      2.28     22.02     96.89      2.25     18.99     34.53     19.00     22.34     25.42     21.45     14.26      6.83     36.27     37.83     40.26     42.91     36.57     38.08     34.52     35.46     24.09     29.98    -59.22    -59.82    -54.24    -54.24     37.84     31.98     14.15      2.43     24.65      0.73      1.70     18.30     17.33     99.60     35.88     35.39     34.74    -60.92    -61.00    -60.00    -61.00
2022-02-16T00:09:30     33.76     50.85     32.86     48.28     27.74     37.09     29.41     34.22      2.32     22.02     96.75      2.30     19.03     34.54     18.99     22.34     25.43     21.47     14.20      6.85     36.28     37.86     40.30     42.93     36.63     38.11     34.53     35.52     24.05     29.96    -58.92    -59.52    -54.24    -54.24     37.84     31.98     14.07      2.43     24.65      0.73      1.70     18.30     17.33     99.77     35.88     35.39     34.82    -60.92    -61.00    -60.00    -61.00
