DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2022-06-10T00:00:30     31.15     47.26     29.98     44.86     24.77     34.34     27.72     30.38      1.29     20.96     91.39      0.89     19.02     31.07     18.97     21.95     24.53     21.46     10.32      6.83     31.09     34.36     35.40     37.75     31.90     33.35     31.78     30.78     21.62     27.00    -56.20    -56.80    -49.43    -54.24     34.17     27.83     10.08     -0.41     23.43     -0.49      0.24     18.30     17.41     93.26     30.76     31.98     31.98    -61.00    -61.42    -61.00    -61.92
2022-06-10T00:01:30     31.12     47.24     29.96     44.86     24.76     34.35     27.72     30.38      1.28     20.98     91.28      0.87     19.02     31.09     19.03     21.94     24.51     21.46     10.28      6.83     31.08     34.35     35.40     37.74     31.91     33.38     31.77     30.81     21.57     26.96    -56.50    -57.40    -54.24    -54.24     34.17     27.83     10.08     -0.25     23.43     -0.49      0.24     18.30     17.49     93.26     30.67     31.98     31.98    -61.00    -61.92    -61.00    -62.00
2022-06-10T00:02:30     31.12     47.27     29.94     44.83     24.75     34.33     27.73     30.39      1.25     20.99     91.22      0.85     19.00     31.10     18.98     21.94     24.51     21.44     10.26      6.83     31.08     34.36     35.40     37.75     31.93     33.33     31.78     30.81     21.55     26.94    -56.80    -56.80    -44.63    -54.24     34.17     27.83     10.00     -0.17     23.43     -0.49      0.24     18.30     17.41     93.26     30.76     31.98     31.98    -61.00    -62.00    -61.00    -62.00
2022-06-10T00:03:30     31.10     47.23     29.94     44.82     24.75     34.33     27.72     30.39      1.22     20.97     91.22      0.82     18.99     31.11     19.01     21.94     24.52     21.45     10.27      6.82     31.06     34.36     35.40     37.72     31.91     33.34     31.75     30.80     21.53     26.91    -58.01    -57.10    -39.82    -54.24     34.17     27.83     10.00     -0.01     23.43     -0.58      0.24     18.30     17.33     93.26     30.59     31.98     31.98    -61.08    -62.00    -61.00    -62.00
2022-06-10T00:04:30     31.10     47.21     29.93     44.82     24.74     34.32     27.75     30.41      1.19     20.97     90.99      0.79     19.05     31.11     19.02     21.94     24.52     21.49     10.28      6.83     31.04     34.36     35.38     37.73     31.93     33.34     31.76     30.80     21.51     26.91    -57.71    -58.01    -44.63    -54.24     34.17     27.83     10.00      0.24     23.43     -0.49      0.24     18.30     17.49     93.26     30.51     31.98     31.98    -61.25    -62.00    -61.00    -62.00
2022-06-10T00:05:30     31.10     47.23     29.93     44.83     24.73     34.30     27.75     30.44      1.17     20.95     91.16      0.76     18.99     31.15     19.00     21.94     24.52     21.46     10.30      6.82     31.02     34.37     35.41     37.69     31.91     33.34     31.74     30.79     21.49     26.88    -58.01    -58.01    -44.63    -54.24     34.17     27.83     10.08      0.32     23.43     -0.49     -0.01     18.30     17.49     93.26     30.59     31.98     31.89    -61.75    -62.00    -61.00    -62.00
2022-06-10T00:06:30     31.10     47.26     29.93     44.84     24.72     34.30     27.76     30.46      1.15     20.98     91.11      0.74     19.00     31.15     19.00     21.94     24.53     21.47     10.36      6.82     31.00     34.34     35.38     37.70     31.89     33.30     31.73     30.79     21.46     26.85    -58.01    -58.01    -39.82    -54.24     34.17     27.91     10.17      0.48     23.43     -0.58     -0.01     18.30     17.33     93.26     30.59     31.98     31.98    -62.00    -62.00    -61.00    -62.00
2022-06-10T00:07:30     31.09     47.23     29.93     44.80     24.74     34.28     27.75     30.51      1.13     20.99     91.28      0.72     18.98     31.18     19.00     21.93     24.53     21.45     10.40      6.82     30.98     34.34     35.38     37.68     31.90     33.32     31.75     30.81     21.45     26.85    -58.01    -58.01    -44.63    -54.24     34.17     27.91     10.25      0.81     23.43     -0.58     -0.01     18.30     17.49     93.26     30.51     31.98     31.81    -62.00    -62.00    -61.00    -62.00
2022-06-10T00:08:30     31.08     47.21     29.93     44.81     24.73     34.26     27.75     30.56      1.11     20.95     91.16      0.70     19.03     31.21     18.99     21.93     24.53     21.46     10.46      6.81     30.93     34.34     35.35     37.65     31.90     33.30     31.73     30.79     21.42     26.83    -58.01    -58.01    -54.24    -54.24     34.17     28.07     10.25      0.97     23.43     -0.66     -0.01     18.30     17.41     93.26     30.51     31.98     31.89    -62.00    -62.00    -61.42    -62.00
2022-06-10T00:09:30     31.08     47.20     29.93     44.81     24.73     34.25     27.75     30.61      1.08     20.96     91.16      0.68     18.98     31.19     19.01     21.93     24.55     21.49     10.54      6.81     30.90     34.35     35.35     37.62     31.88     33.27     31.72     30.75     21.41     26.82    -58.01    -58.92    -49.43    -54.24     34.17     28.07     10.33      1.21     23.43     -0.74     -0.01     18.30     17.57     93.26     30.51     31.98     31.98    -62.00    -62.00    -61.83    -62.17
2022-06-10T00:10:30     31.07     47.20     29.93     44.80     24.73     34.24     27.76     30.66      1.06     20.97     90.99      0.66     19.00     31.17     18.99     21.93     24.55     21.45     10.61      6.81     30.87     34.36     35.32     37.60     31.86     33.29     31.71     30.75     21.38     26.80    -59.22    -58.61    -49.43    -54.24     34.17     28.07     10.49      1.21     23.43     -0.74     -0.01     18.30     17.33     93.26     30.51     31.98     31.89    -62.00    -62.25    -61.83    -62.75
2022-06-10T00:11:30     31.05     47.23     29.92     44.80     24.72     34.22     27.75     30.69      1.05     20.97     91.39      0.64     19.01     31.20     18.96     21.92     24.56     21.49     10.65      6.81     30.83     34.35     35.30     37.58     31.85     33.29     31.72     30.76     21.38     26.79    -58.31    -59.52    -54.24    -54.24     34.17     28.07     10.49      1.46     23.43     -0.66     -0.01     18.30     17.33     93.26     30.51     31.98     31.98    -62.00    -62.83    -62.00    -63.00
