DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2022-08-04T00:00:30     31.26     47.21     30.02     44.89     24.58     33.98     27.84     30.62      1.65     20.97     91.11      1.26     19.02     31.21     19.02     21.93     24.42     21.49     10.40      7.07     31.34     34.70     35.75     38.00     32.09     33.61     31.90     31.08     21.40     26.94    -58.01    -59.22    -44.63    -54.24     34.82     28.07     10.25      0.07     23.43     -0.01      0.64     18.30     17.57     93.50     31.00     32.38     31.98    -62.00    -62.00    -61.25    -62.08
2022-08-04T00:01:30     31.23     47.18     30.00     44.89     24.57     33.97     27.83     30.64      1.62     20.96     91.22      1.24     18.99     31.19     18.97     21.92     24.42     21.45     10.43      7.07     31.28     34.70     35.76     37.96     32.08     33.62     31.88     31.10     21.38     26.93    -58.61    -58.61    -44.63    -54.24     34.74     28.07     10.25      0.24     23.43     -0.01      0.56     18.30     17.41     93.50     31.00     32.22     31.98    -62.00    -62.00    -61.50    -62.08
2022-08-04T00:02:30     31.24     47.14     30.03     44.86     24.58     33.98     27.83     30.65      1.60     20.97     91.22      1.22     19.04     31.19     19.01     21.93     24.43     21.46     10.44      7.06     31.25     34.70     35.74     37.93     32.09     33.61     31.91     31.08     21.36     26.93    -58.01    -59.22    -54.24    -54.24     34.82     28.07     10.25      0.24     23.51     -0.01      0.56     18.30     17.57     93.50     31.00     32.22     31.98    -62.00    -62.00    -61.92    -62.25
2022-08-04T00:03:30     31.24     47.17     30.01     44.84     24.58     33.95     27.83     30.66      1.59     20.99     91.45      1.20     18.97     31.20     18.98     21.92     24.42     21.46     10.44      7.06     31.21     34.70     35.73     37.93     32.09     33.65     31.88     31.08     21.35     26.91    -59.22    -58.92    -44.63    -54.24     34.66     28.07     10.25      0.40     23.43     -0.17      0.48     18.30     17.57     93.50     31.00     32.22     31.98    -62.00    -62.25    -61.83    -62.17
2022-08-04T00:04:30     31.22     47.15     30.00     44.82     24.58     33.95     27.81     30.67      1.57     20.96     91.11      1.18     19.03     31.19     19.01     21.91     24.42     21.47     10.45      7.06     31.18     34.70     35.73     37.90     32.09     33.63     31.88     31.07     21.33     26.90    -59.52    -58.61    -54.24    -54.24     34.66     28.07     10.25      0.48     23.43     -0.09      0.48     18.39     17.49     93.50     30.92     32.22     31.98    -62.00    -62.08    -62.00    -62.75
2022-08-04T00:05:30     31.23     47.14     29.99     44.89     24.57     33.92     27.81     30.67      1.56     20.96     91.34      1.17     19.00     31.21     19.00     21.93     24.43     21.49     10.46      7.05     31.15     34.67     35.69     37.86     32.08     33.59     31.87     31.06     21.31     26.88    -59.22    -59.22    -49.43    -54.24     34.74     28.07     10.25      0.48     23.43     -0.25      0.48     18.30     17.57     93.50     30.84     32.22     31.98    -62.00    -62.67    -62.00    -62.92
2022-08-04T00:06:30     31.23     47.15     30.03     44.89     24.58     33.93     27.83     30.67      1.54     20.96     91.45      1.16     19.06     31.21     18.99     21.93     24.45     21.48     10.45      7.05     31.11     34.67     35.69     37.83     32.05     33.53     31.85     31.04     21.27     26.87    -58.61    -59.82    -54.24    -54.24     34.66     28.07     10.25      0.56     23.43     -0.25      0.48     18.30     17.49     93.58     30.76     32.22     31.98    -62.00    -63.00    -62.00    -63.00
2022-08-04T00:07:30     31.22     47.17     30.01     44.89     24.57     33.93     27.82     30.69      1.53     21.00     91.34      1.14     19.02     31.22     19.00     21.91     24.44     21.47     10.44      7.04     31.08     34.67     35.62     37.78     32.04     33.56     31.85     31.03     21.27     26.85    -59.22    -59.82    -49.43    -54.24     34.82     28.07     10.25      0.73     23.43     -0.17      0.48     18.30     17.49     93.50     30.76     32.22     31.98    -62.00    -63.00    -62.00    -63.00
2022-08-04T00:08:30     31.21     47.15     30.00     44.89     24.57     33.93     27.82     30.72      1.51     20.97     91.16      1.13     19.04     31.23     18.96     21.91     24.46     21.44     10.45      7.04     31.04     34.67     35.59     37.76     32.03     33.57     31.86     31.01     21.26     26.82    -59.52    -59.82    -54.24    -54.24     34.66     28.07     10.25      0.97     23.43     -0.25      0.48     18.30     17.41     93.50     30.76     32.22     31.98    -62.00    -63.00    -62.00    -63.00
2022-08-04T00:09:30     31.21     47.18     29.99     44.84     24.56     33.91     27.80     30.73      1.49     20.96     91.16      1.11     19.00     31.25     19.02     21.91     24.46     21.49     10.46      7.03     31.03     34.71     35.59     37.75     32.02     33.56     31.84     31.01     21.25     26.81    -59.82    -59.82    -54.24    -54.24     34.66     28.07     10.25      0.97     23.43     -0.25      0.48     18.30     17.57     93.50     30.76     32.22     31.98    -62.08    -63.00    -62.00    -63.00
