DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2022-09-01T00:00:30     32.08     48.06     30.81     45.52     25.07     34.58     28.10     31.42      0.94     21.00     93.18      0.65     18.99     31.97     19.00     22.03     24.67     21.42     10.93      6.59     31.82     34.95     36.04     38.41     32.33     33.90     32.80     31.35     21.84     27.84    -59.82    -59.82    -51.81    -54.24     34.91     28.88     10.74     -0.17     23.67     -0.74     -0.01     18.30     17.41     95.21     31.24     32.46     32.95    -63.00    -63.00    -62.75    -63.33
2022-09-01T00:01:30     32.09     48.08     30.81     45.54     25.06     34.58     28.09     31.45      0.93     20.97     93.11      0.63     18.99     31.97     18.97     22.03     24.67     21.47     10.91      6.59     31.82     34.96     36.06     38.45     32.37     33.93     32.82     31.36     21.82     27.82    -59.52    -59.82    -54.24    -54.24     34.91     29.05     10.74     -0.01     23.59     -0.74     -0.01     18.30     17.33     95.21     31.24     32.46     32.95    -63.00    -63.00    -62.83    -63.58
2022-09-01T00:02:30     32.09     48.03     30.79     45.52     25.07     34.57     28.09     31.44      0.92     20.99     93.18      0.62     19.00     31.96     19.00     22.02     24.69     21.46     10.90      6.58     31.82     34.95     36.06     38.44     32.40     33.95     32.82     31.39     21.80     27.82    -59.82    -59.82    -54.24    -54.24     34.91     28.96     10.74     -0.01     23.59     -0.74     -0.01     18.30     17.33     95.21     31.41     32.46     32.95    -63.00    -63.00    -62.92    -63.67
2022-09-01T00:03:30     32.09     48.10     30.79     45.51     25.06     34.55     28.08     31.46      0.92     20.96     93.24      0.61     19.01     31.99     18.97     22.03     24.67     21.49     10.90      6.59     31.77     34.95     36.06     38.41     32.46     33.95     32.81     31.41     21.76     27.79    -59.82    -59.82    -54.24    -54.24     34.91     28.88     10.74     -0.01     23.67     -0.74     -0.01     18.30     17.41     95.21     31.41     32.55     32.95    -63.00    -63.08    -62.92    -63.92
2022-09-01T00:04:30     32.08     48.03     30.81     45.48     25.06     34.55     28.09     31.48      0.90     20.98     93.12      0.60     18.98     32.00     19.01     22.03     24.66     21.44     10.89      6.59     31.76     34.96     36.11     38.43     32.47     33.98     32.79     31.42     21.73     27.78    -59.82    -59.82    -54.24    -54.24     34.91     28.96     10.74     -0.01     23.59     -0.74     -0.01     18.30     17.33     95.21     31.41     32.46     32.95    -63.00    -63.25    -63.00    -63.75
2022-09-01T00:05:30     32.08     48.06     30.79     45.47     25.07     34.54     28.08     31.48      0.90     20.98     93.12      0.59     19.04     31.98     18.99     22.02     24.67     21.48     10.87      6.60     31.76     34.94     36.12     38.39     32.49     33.98     32.78     31.44     21.71     27.76    -59.82    -59.82    -54.24    -54.24     34.91     28.80     10.74      0.24     23.67     -0.74     -0.01     18.30     17.49     95.21     31.24     32.46     32.95    -63.00    -63.17    -63.00    -63.92
2022-09-01T00:06:30     32.08     48.07     30.78     45.49     25.05     34.54     28.07     31.49      0.89     20.97     93.30      0.59     19.00     31.97     18.99     22.02     24.68     21.46     10.85      6.59     31.71     34.95     36.08     38.38     32.53     34.00     32.80     31.48     21.68     27.75    -59.82    -59.82    -54.24    -54.24     34.91     28.88     10.65      0.24     23.67     -0.74     -0.01     18.30     17.33     95.21     31.32     32.46     32.95    -63.00    -63.25    -63.00    -64.00
2022-09-01T00:07:30     32.08     48.03     30.78     45.43     25.05     34.53     28.07     31.50      0.88     20.99     93.18      0.59     19.01     31.98     18.98     22.02     24.68     21.48     10.83      6.59     31.68     34.96     36.10     38.35     32.53     34.01     32.77     31.48     21.65     27.71    -59.82    -59.82    -54.24    -54.24     34.91     28.88     10.65      0.24     23.67     -0.74     -0.01     18.30     17.33     95.29     31.24     32.46     32.95    -63.00    -63.33    -62.92    -64.00
2022-09-01T00:08:30     32.08     48.06     30.77     45.48     25.05     34.52     28.06     31.49      0.87     20.96     93.11      0.58     19.01     31.99     19.02     22.02     24.67     21.45     10.81      6.59     31.66     34.95     36.12     38.36     32.56     33.99     32.75     31.50     21.64     27.70    -59.82    -59.82    -54.24    -54.24     34.91     28.80     10.57      0.48     23.67     -0.74     -0.01     18.30     17.33     95.45     31.24     32.46     32.95    -63.00    -63.42    -63.00    -63.92
2022-09-01T00:09:30     32.08     48.02     30.80     45.47     25.06     34.52     28.07     31.50      0.87     20.96     93.11      0.58     18.98     32.01     18.97     22.01     24.69     21.46     10.81      6.60     31.64     34.95     36.09     38.36     32.56     34.01     32.76     31.48     21.61     27.67    -59.82    -59.82    -54.24    -54.24     34.91     28.80     10.57      0.48     23.59     -0.74     -0.01     18.30     17.49     95.29     31.24     32.46     32.95    -63.00    -63.67    -63.00    -64.00
