DATE_OBS             IT02SMIR  IT01PMRF  IT04TELF  IT03PMRA  IT06TELM  IT05TELA  IT08GTWM  IT07PZTA  IT10CEBN   IT09GTB  IT12HOPA  IT11CEBP  IT14SPPX  IT13FRAP  IT16SPNX  IT15SPPY  IT18SPPZ  IT17SPNY  IT20PMRA  IT19SPNZ  IT22PCBP  IT21TELD   IT24CPU  IT23PCPC  IT26MEC1   IT25OSC  IT28SMRA  IT27MEC2  IT30TMGT  IT29TFGT  BT12CCD2  BT11CCD1  BT14CCD4  BT13CCD3  BT01TELA  BT02TELF  BT03PMAP  BT04PMRD  BT05GTEL  BT06CBPX  BT07CBNX  BT08SPPX  BT09SPNX  BT10HOPA   BT15IEB  BT16PMSP  BT17SMAP  ITF2CCD2  ITF1CCD1  ITNUCCD3  ITSJCCD4
2022-08-02T00:00:30     31.03     47.26     30.04     44.91     24.51     34.04     27.94     31.94      1.36     20.99     90.82      0.95     19.00     31.78     18.98     21.85     24.72     21.47     12.02      6.75     29.49     34.72     34.07     36.30     30.55     32.11     31.70     29.53     22.40     27.60    -59.82    -59.82    -54.24    -54.24     34.66     29.78     11.96      3.57     23.43     -0.25      0.40     18.30     17.33     93.01     29.62     32.22     31.89    -62.00    -62.92    -62.00    -63.00
2022-08-02T00:01:30     31.03     47.27     30.05     44.92     24.50     34.04     27.96     31.93      1.37     20.99     90.99      0.96     19.00     31.79     18.99     21.86     24.73     21.49     12.01      6.75     29.48     34.71     34.07     36.30     30.54     32.09     31.73     29.53     22.44     27.64    -59.52    -59.82    -54.24    -54.24     34.66     29.78     11.96      3.41     23.43     -0.25      0.32     18.30     17.49     93.01     29.62     32.22     31.89    -62.00    -62.83    -62.00    -62.92
2022-08-02T00:02:30     31.03     47.27     30.06     44.92     24.51     34.05     27.95     31.92      1.38     20.99     90.99      0.98     19.01     31.81     19.01     21.85     24.72     21.49     12.01      6.74     29.51     34.76     34.07     36.27     30.51     32.08     31.73     29.48     22.50     27.71    -59.82    -59.82    -54.24    -54.24     34.66     29.78     11.96      3.17     23.43     -0.25      0.48     18.30     17.57     93.01     29.53     32.22     31.89    -62.00    -62.42    -62.00    -62.92
2022-08-02T00:03:30     31.03     47.30     30.08     44.91     24.50     34.05     27.96     31.89      1.39     21.01     90.99      0.99     19.02     31.80     19.00     21.87     24.72     21.44     11.99      6.74     29.49     34.74     34.05     36.26     30.49     32.07     31.73     29.48     22.54     27.74    -59.82    -59.82    -54.24    -54.24     34.66     29.78     11.87      3.00     23.27     -0.25      0.48     18.30     17.49     92.85     29.62     32.22     31.98    -62.00    -62.25    -62.00    -62.58
2022-08-02T00:04:30     31.01     47.27     30.08     44.91     24.51     34.06     27.96     31.88      1.40     21.00     91.05      1.00     19.01     31.85     18.99     21.85     24.72     21.46     11.98      6.75     29.51     34.72     34.01     36.27     30.48     32.08     31.73     29.46     22.58     27.77    -59.82    -59.82    -54.24    -54.24     34.66     29.78     11.96      2.92     23.35     -0.25      0.48     18.30     17.57     92.77     29.78     32.22     31.98    -62.00    -62.00    -61.75    -62.67
2022-08-02T00:05:30     31.04     47.27     30.08     44.91     24.51     34.07     27.99     31.85      1.41     21.00     90.71      1.01     18.96     31.83     18.99     21.87     24.72     21.47     11.96      6.75     29.51     34.71     34.04     36.29     30.46     32.08     31.73     29.45     22.62     27.82    -59.82    -59.82    -54.24    -54.24     34.58     29.70     11.79      2.68     23.43     -0.25      0.48     18.30     17.49     92.77     29.78     32.22     31.98    -62.00    -62.00    -61.92    -62.08
2022-08-02T00:06:30     31.03     47.27     30.08     44.92     24.51     34.07     27.97     31.82      1.42     21.01     90.83      1.02     19.02     31.86     19.01     21.87     24.72     21.45     11.95      6.75     29.53     34.72     34.04     36.27     30.45     32.08     31.75     29.43     22.64     27.83    -59.52    -59.82    -54.24    -54.24     34.58     29.62     11.79      2.68     23.35     -0.17      0.48     18.30     17.41     92.77     29.78     32.22     31.98    -62.00    -62.00    -61.58    -62.08
2022-08-02T00:07:30     31.01     47.27     30.10     44.92     24.51     34.07     27.99     31.82      1.43     21.01     90.48      1.04     18.99     31.83     19.01     21.87     24.70     21.49     11.93      6.75     29.57     34.72     34.05     36.28     30.45     32.09     31.76     29.41     22.66     27.86    -59.22    -59.82    -54.24    -54.24     34.58     29.53     11.71      2.60     23.43     -0.17      0.48     18.30     17.57     92.77     29.78     32.22     31.98    -62.00    -62.00    -61.42    -62.00
2022-08-02T00:08:30     31.04     47.28     30.11     44.93     24.51     34.09     28.01     31.82      1.43     21.02     90.37      1.05     19.01     31.84     18.98     21.89     24.70     21.45     11.93      6.75     29.59     34.70     34.05     36.30     30.43     32.08     31.76     29.41     22.68     27.87    -58.92    -59.52    -54.24    -54.24     34.50     29.53     11.87      2.43     23.43     -0.25      0.48     18.30     17.41     92.77     29.78     32.22     31.98    -62.00    -62.00    -61.25    -62.00
2022-08-02T00:09:30     31.05     47.30     30.13     44.93     24.51     34.11     28.01     31.83      1.45     21.02     90.32      1.06     19.01     31.85     19.02     21.87     24.71     21.48     11.93      6.75     29.62     34.70     34.05     36.30     30.45     32.09     31.79     29.41     22.70     27.89    -58.61    -59.82    -51.81    -54.24     34.50     29.53     11.79      2.43     23.35     -0.09      0.48     18.30     17.41     92.77     29.78     32.14     31.98    -62.00    -62.00    -61.08    -62.00
